Tarih,TP_IYABGS2S_S06_A
2014-10-01,22.0256
2014-11-01,21.74696
2014-12-01,25.05817
2015-01-01,24.45377
2015-02-01,25.94794
2015-03-01,26.19975
2015-04-01,31.66568
2015-05-01,31.07437
2015-06-01,25.74215
2015-07-01,25.85394
2015-08-01,23.85191
2015-09-01,31.34525
2015-10-01,25.45124
2015-11-01,19.44379
2015-12-01,24.5615
2016-01-01,26.9602
2016-02-01,25.10953
2016-03-01,28.29472
2016-04-01,25.19172
2016-05-01,28.30622
2016-06-01,19.62232
2016-07-01,21.4185
2016-08-01,19.13366
2016-09-01,19.58596
2016-10-01,18.74101
2016-11-01,31.91723
2016-12-01,35.21053
2017-01-01,46.46256
2017-02-01,37.3365
2017-03-01,29.10548
2017-04-01,29.37873
2017-05-01,26.31645
2017-06-01,21.24748
2017-07-01,21.58393
2017-08-01,25.76813
2017-09-01,24.47971
2017-10-01,25.29675
2017-11-01,29.64555
2017-12-01,36.14275
2018-01-01,35.50772
2018-02-01,30.58413
2018-03-01,33.59728
2018-04-01,34.12145
2018-05-01,37.15851
2018-06-01,35.29108
2018-07-01,32.46244
2018-08-01,43.72148
2018-09-01,47.97308
2018-10-01,37.37315
2018-11-01,25.9049
2018-12-01,29.87278
2019-01-01,28.30653
2019-02-01,26.87276
2019-03-01,32.79723
2019-04-01,28.89122
2019-05-01,31.27363
2019-06-01,26.60582
2019-07-01,25.06727
2019-08-01,24.47277
2019-09-01,20.94978
2019-10-01,25.63281
2019-11-01,24.24424
2019-12-01,27.28392
2020-01-01,30.03316
2020-02-01,29.81192
2020-03-01,26.86154
2020-04-01,20.07887
2020-05-01,30.14478
2020-06-01,26.32343
2020-07-01,27.08034
2020-08-01,40.09256
2020-09-01,34.77108
2020-10-01,41.6957
2020-11-01,38.15362
2020-12-01,41.31401
2021-01-01,40.60829
2021-02-01,35.35044
2021-03-01,38.28857
2021-04-01,38.82201
2021-05-01,39.21071
2021-06-01,37.98892
2021-07-01,40.32247
2021-08-01,37.96848
2021-09-01,37.74296
2021-10-01,48.98632
2021-11-01,55.67747
2021-12-01,65.82673
2022-01-01,54.61223
2022-02-01,56.49751
2022-03-01,59.34006
2022-04-01,58.35633
2022-05-01,53.23908
2022-06-01,57.96818
2022-07-01,55.60914
2022-08-01,48.19305
2022-09-01,51.97744
2022-10-01,47.79865
2022-11-01,52.02083
2022-12-01,53.89397
2023-01-01,52.16632
2023-02-01,40.13237
2023-03-01,42.65352
2023-04-01,43.43664
2023-05-01,46.79239
2023-06-01,55.82072
2023-07-01,56.77427
2023-08-01,57.71072
2023-09-01,48.01449
2023-10-01,50.55205
2023-11-01,49.81487
2023-12-01,52.2599
2024-01-01,58.11896
2024-02-01,54.01
2024-03-01,53.7717
2024-04-01,51.52505
2024-05-01,43.27468
2024-06-01,40.84327
2024-07-01,42.20843
2024-08-01,40.62756
2024-09-01,41.97853
2024-10-01,39.77578
2024-11-01,40.47979
2024-12-01,46.49309
2025-01-01,45.42561
2025-02-01,43.65866
2025-03-01,40.82686
2025-04-01,43.84103
2025-05-01,39.86652
2025-06-01,36.94098
2025-07-01,36.71466
2025-08-01,39.88204
2025-09-01,40.49201
