Tarih,TP_IYABGS2S_S03_B
2014-10-01,70.82605
2014-11-01,72.39389
2014-12-01,72.34427
2015-01-01,71.68408
2015-02-01,69.6781
2015-03-01,71.54443
2015-04-01,73.7526
2015-05-01,75.9249
2015-06-01,73.21642
2015-07-01,71.49647
2015-08-01,70.61553
2015-09-01,68.48807
2015-10-01,76.01937
2015-11-01,74.87439
2015-12-01,69.06747
2016-01-01,72.81257
2016-02-01,72.95027
2016-03-01,74.08519
2016-04-01,73.9558
2016-05-01,76.17698
2016-06-01,72.47688
2016-07-01,73.74408
2016-08-01,74.47424
2016-09-01,75.21214
2016-10-01,73.76024
2016-11-01,72.36784
2016-12-01,70.21409
2017-01-01,72.38499
2017-02-01,76.88014
2017-03-01,77.00891
2017-04-01,74.68485
2017-05-01,78.84118
2017-06-01,79.57439
2017-07-01,77.92293
2017-08-01,76.24565
2017-09-01,77.23623
2017-10-01,77.28068
2017-11-01,80.15361
2017-12-01,82.50071
2018-01-01,78.26557
2018-02-01,79.71221
2018-03-01,78.3023
2018-04-01,73.91363
2018-05-01,77.54692
2018-06-01,79.19994
2018-07-01,79.12833
2018-08-01,77.42054
2018-09-01,69.95017
2018-10-01,69.81042
2018-11-01,69.90518
2018-12-01,68.12175
2019-01-01,69.1802
2019-02-01,71.41823
2019-03-01,72.35142
2019-04-01,74.01762
2019-05-01,69.42657
2019-06-01,68.70615
2019-07-01,68.39911
2019-08-01,64.58498
2019-09-01,70.02016
2019-10-01,68.40004
2019-11-01,70.93351
2019-12-01,72.51465
2020-01-01,73.99865
2020-02-01,72.55969
2020-03-01,67.19829
2020-04-01,38.99943
2020-05-01,36.57351
2020-06-01,43.09482
2020-07-01,54.93887
2020-08-01,58.69083
2020-09-01,63.26787
2020-10-01,64.61197
2020-11-01,69.36433
2020-12-01,69.55965
2021-01-01,70.73606
2021-02-01,72.29784
2021-03-01,71.77089
2021-04-01,71.05926
2021-05-01,76.92863
2021-06-01,75.03627
2021-07-01,76.10016
2021-08-01,80.00536
2021-09-01,81.23817
2021-10-01,79.82407
2021-11-01,78.72736
2021-12-01,75.62832
2022-01-01,76.45593
2022-02-01,75.68363
2022-03-01,74.36074
2022-04-01,74.65231
2022-05-01,74.90339
2022-06-01,72.10069
2022-07-01,72.82711
2022-08-01,72.72344
2022-09-01,69.4787
2022-10-01,69.83165
2022-11-01,67.43335
2022-12-01,68.2303
2023-01-01,68.59064
2023-02-01,68.26503
2023-03-01,67.70466
2023-04-01,74.28945
2023-05-01,70.5558
2023-06-01,68.43411
2023-07-01,69.7429
2023-08-01,70.09816
2023-09-01,72.00595
2023-10-01,74.21264
2023-11-01,70.03355
2023-12-01,72.31264
2024-01-01,69.01644
2024-02-01,75.01269
2024-03-01,71.22932
2024-04-01,72.20224
2024-05-01,72.62272
2024-06-01,71.8009
2024-07-01,69.24126
2024-08-01,68.12221
2024-09-01,68.26418
2024-10-01,70.1396
2024-11-01,71.93295
2024-12-01,70.67566
2025-01-01,70.1873
2025-02-01,69.0343
2025-03-01,72.15276
2025-04-01,70.37821
2025-05-01,72.52872
2025-06-01,71.12417
2025-07-01,72.13038
2025-08-01,71.58568
2025-09-01,73.12234
