Tarih,TP_IYABGS2S_S23_B
2014-10-01,67.045
2014-11-01,64.73486
2014-12-01,63.85405
2015-01-01,64.10907
2015-02-01,62.80615
2015-03-01,64.24312
2015-04-01,55.06899
2015-05-01,63.20059
2015-06-01,61.37006
2015-07-01,60.90404
2015-08-01,65.15065
2015-09-01,61.39839
2015-10-01,61.37546
2015-11-01,61.34553
2015-12-01,62.82312
2016-01-01,59.45526
2016-02-01,62.83996
2016-03-01,60.92634
2016-04-01,61.6586
2016-05-01,63.43665
2016-06-01,69.38686
2016-07-01,63.27614
2016-08-01,61.12361
2016-09-01,69.43773
2016-10-01,66.92366
2016-11-01,63.80643
2016-12-01,66.05297
2017-01-01,58.03562
2017-02-01,62.5291
2017-03-01,62.49889
2017-04-01,63.17979
2017-05-01,62.77262
2017-06-01,63.94796
2017-07-01,66.31308
2017-08-01,67.34237
2017-09-01,67.20084
2017-10-01,65.90011
2017-11-01,66.79764
2017-12-01,65.1688
2018-01-01,62.0232
2018-02-01,63.88482
2018-03-01,63.05391
2018-04-01,62.67393
2018-05-01,66.12919
2018-06-01,61.79208
2018-07-01,64.84569
2018-08-01,62.92834
2018-09-01,54.92916
2018-10-01,57.25989
2018-11-01,59.56575
2018-12-01,60.60704
2019-01-01,59.38952
2019-02-01,59.47371
2019-03-01,58.8122
2019-04-01,61.86495
2019-05-01,65.8387
2019-06-01,69.26284
2019-07-01,67.29036
2019-08-01,68.36977
2019-09-01,67.05359
2019-10-01,66.17199
2019-11-01,67.36355
2019-12-01,67.61113
2020-01-01,65.41304
2020-02-01,68.53205
2020-03-01,67.13269
2020-04-01,43.71069
2020-05-01,55.82393
2020-06-01,56.2297
2020-07-01,61.30704
2020-08-01,61.98344
2020-09-01,60.70419
2020-10-01,64.34606
2020-11-01,61.67137
2020-12-01,63.47251
2021-01-01,62.55413
2021-02-01,66.98003
2021-03-01,67.0481
2021-04-01,62.24131
2021-05-01,66.85083
2021-06-01,64.69663
2021-07-01,65.5294
2021-08-01,68.71514
2021-09-01,68.22078
2021-10-01,62.98691
2021-11-01,64.5957
2021-12-01,60.80251
2022-01-01,64.00797
2022-02-01,64.66736
2022-03-01,63.69003
2022-04-01,58.1618
2022-05-01,60.96999
2022-06-01,59.2825
2022-07-01,60.45014
2022-08-01,60.4902
2022-09-01,64.96144
2022-10-01,57.84036
2022-11-01,57.97804
2022-12-01,58.00036
2023-01-01,62.55095
2023-02-01,64.9696
2023-03-01,62.80146
2023-04-01,58.85864
2023-05-01,61.4746
2023-06-01,66.72926
2023-07-01,66.43889
2023-08-01,67.3728
2023-09-01,66.37203
2023-10-01,63.69222
2023-11-01,62.37152
2023-12-01,65.70619
2024-01-01,65.20511
2024-02-01,68.10659
2024-03-01,64.94916
2024-04-01,66.20087
2024-05-01,68.55929
2024-06-01,66.30334
2024-07-01,67.0811
2024-08-01,69.37117
2024-09-01,67.97462
2024-10-01,67.536
2024-11-01,67.66982
2024-12-01,65.02904
2025-01-01,67.60694
2025-02-01,68.20409
2025-03-01,68.55252
2025-04-01,71.1328
2025-05-01,67.02882
2025-06-01,70.74704
2025-07-01,71.78684
2025-08-01,69.67004
2025-09-01,71.06626
