Tarih,TP_IYABGS2S_S07_B
2014-10-01,80.56261
2014-11-01,83.09621
2014-12-01,82.4607
2015-01-01,81.96777
2015-02-01,80.06079
2015-03-01,76.68904
2015-04-01,78.61897
2015-05-01,80.18896
2015-06-01,80.29067
2015-07-01,80.96321
2015-08-01,80.6514
2015-09-01,79.76632
2015-10-01,79.50978
2015-11-01,82.3144
2015-12-01,82.87154
2016-01-01,84.27729
2016-02-01,83.6168
2016-03-01,79.27255
2016-04-01,79.2062
2016-05-01,80.44954
2016-06-01,81.66333
2016-07-01,79.80574
2016-08-01,80.57516
2016-09-01,79.98049
2016-10-01,82.1853
2016-11-01,80.20362
2016-12-01,82.02508
2017-01-01,81.30989
2017-02-01,81.45804
2017-03-01,76.01973
2017-04-01,77.36743
2017-05-01,78.52302
2017-06-01,80.18171
2017-07-01,84.02931
2017-08-01,79.79053
2017-09-01,82.05418
2017-10-01,80.75186
2017-11-01,80.96857
2017-12-01,80.77974
2018-01-01,81.208
2018-02-01,83.52331
2018-03-01,79.15265
2018-04-01,75.55527
2018-05-01,78.34156
2018-06-01,79.28541
2018-07-01,80.03775
2018-08-01,78.27424
2018-09-01,69.27723
2018-10-01,69.36807
2018-11-01,73.81642
2018-12-01,71.09263
2019-01-01,76.94953
2019-02-01,78.1616
2019-03-01,76.34232
2019-04-01,80.22536
2019-05-01,79.68444
2019-06-01,78.15287
2019-07-01,79.00433
2019-08-01,78.58493
2019-09-01,79.47919
2019-10-01,79.1879
2019-11-01,79.97522
2019-12-01,80.62068
2020-01-01,80.98603
2020-02-01,80.30918
2020-03-01,75.17718
2020-04-01,66.29159
2020-05-01,71.80436
2020-06-01,80.02873
2020-07-01,80.60092
2020-08-01,80.87664
2020-09-01,84.96445
2020-10-01,83.53172
2020-11-01,84.52019
2020-12-01,81.32478
2021-01-01,80.25951
2021-02-01,79.56652
2021-03-01,80.44029
2021-04-01,79.34743
2021-05-01,84.70061
2021-06-01,77.70768
2021-07-01,78.67627
2021-08-01,79.13552
2021-09-01,81.29176
2021-10-01,82.79421
2021-11-01,78.63763
2021-12-01,78.43474
2022-01-01,81.41126
2022-02-01,82.24083
2022-03-01,79.37175
2022-04-01,78.89034
2022-05-01,82.66838
2022-06-01,77.11067
2022-07-01,75.5123
2022-08-01,76.33887
2022-09-01,75.33733
2022-10-01,75.45212
2022-11-01,76.59953
2022-12-01,71.28513
2023-01-01,74.84344
2023-02-01,80.49422
2023-03-01,78.47326
2023-04-01,79.18496
2023-05-01,78.54572
2023-06-01,73.81421
2023-07-01,77.1619
2023-08-01,74.69609
2023-09-01,77.86985
2023-10-01,75.71659
2023-11-01,75.1816
2023-12-01,76.05434
2024-01-01,72.58884
2024-02-01,76.68984
2024-03-01,73.59861
2024-04-01,72.59558
2024-05-01,75.53695
2024-06-01,75.03384
2024-07-01,73.05173
2024-08-01,76.35939
2024-09-01,76.7294
2024-10-01,77.69643
2024-11-01,80.54178
2024-12-01,77.39031
2025-01-01,74.86755
2025-02-01,74.33584
2025-03-01,77.42624
2025-04-01,77.70729
2025-05-01,79.47105
2025-06-01,77.05295
2025-07-01,73.01508
2025-08-01,76.49105
2025-09-01,78.22439
