Tarih,TP_IYABGS2S_S20_B
2014-10-01,54.8188
2014-11-01,62.46704
2014-12-01,62.33043
2015-01-01,56.87009
2015-02-01,56.19451
2015-03-01,57.70706
2015-04-01,55.74622
2015-05-01,54.67424
2015-06-01,53.67651
2015-07-01,56.53897
2015-08-01,55.41866
2015-09-01,55.69956
2015-10-01,56.66877
2015-11-01,56.1688
2015-12-01,61.62097
2016-01-01,58.82323
2016-02-01,57.77735
2016-03-01,61.82798
2016-04-01,57.35569
2016-05-01,59.54059
2016-06-01,61.41554
2016-07-01,60.00978
2016-08-01,57.10708
2016-09-01,58.93823
2016-10-01,61.58207
2016-11-01,56.70916
2016-12-01,54.47668
2017-01-01,59.65169
2017-02-01,57.53108
2017-03-01,59.73423
2017-04-01,59.50449
2017-05-01,52.97074
2017-06-01,52.4493
2017-07-01,58.89682
2017-08-01,58.1925
2017-09-01,60.48756
2017-10-01,62.99885
2017-11-01,60.35512
2017-12-01,59.89589
2018-01-01,61.42042
2018-02-01,64.39886
2018-03-01,64.03051
2018-04-01,59.87834
2018-05-01,60.39813
2018-06-01,59.20126
2018-07-01,61.56152
2018-08-01,58.67143
2018-09-01,48.29124
2018-10-01,48.1164
2018-11-01,47.703
2018-12-01,45.08417
2019-01-01,46.67862
2019-02-01,50.27627
2019-03-01,53.52243
2019-04-01,58.11572
2019-05-01,52.80562
2019-06-01,56.91336
2019-07-01,56.64336
2019-08-01,53.86412
2019-09-01,58.93481
2019-10-01,61.95012
2019-11-01,63.33748
2019-12-01,59.68799
2020-01-01,61.1839
2020-02-01,64.9426
2020-03-01,60.06522
2020-04-01,35.82727
2020-05-01,28.75332
2020-06-01,30.06663
2020-07-01,42.8225
2020-08-01,45.31807
2020-09-01,49.01851
2020-10-01,51.78116
2020-11-01,56.87284
2020-12-01,56.32259
2021-01-01,58.69544
2021-02-01,56.73209
2021-03-01,59.04414
2021-04-01,57.20577
2021-05-01,54.67229
2021-06-01,58.19598
2021-07-01,59.85854
2021-08-01,60.71332
2021-09-01,58.41441
2021-10-01,62.92373
2021-11-01,56.24897
2021-12-01,58.97283
2022-01-01,63.45355
2022-02-01,60.49807
2022-03-01,56.69684
2022-04-01,56.21226
2022-05-01,58.77766
2022-06-01,55.6076
2022-07-01,57.4221
2022-08-01,58.92056
2022-09-01,59.60958
2022-10-01,59.94254
2022-11-01,59.05054
2022-12-01,54.01942
2023-01-01,58.20658
2023-02-01,61.59023
2023-03-01,57.76652
2023-04-01,58.67542
2023-05-01,61.22934
2023-06-01,57.16694
2023-07-01,63.27058
2023-08-01,56.73209
2023-09-01,65.32306
2023-10-01,63.951
2023-11-01,62.31105
2023-12-01,61.45953
2024-01-01,60.24157
2024-02-01,65.95908
2024-03-01,60.15967
2024-04-01,61.49288
2024-05-01,62.49428
2024-06-01,62.89291
2024-07-01,58.07647
2024-08-01,52.13262
2024-09-01,56.0525
2024-10-01,63.03892
2024-11-01,61.83734
2024-12-01,64.32543
2025-01-01,62.56276
2025-02-01,61.29681
2025-03-01,62.57769
2025-04-01,60.64091
2025-05-01,62.20404
2025-06-01,58.45264
2025-07-01,56.51248
2025-08-01,58.76357
2025-09-01,62.27053
