Tarih,TP_IYABGS2S_S27_X
2015-01-01,1207.0
2015-02-01,1207.0
2015-03-01,1209.0
2015-04-01,1175.0
2015-05-01,1208.0
2015-06-01,1234.0
2015-07-01,1191.0
2015-08-01,1205.0
2015-09-01,1192.0
2015-10-01,1189.0
2015-11-01,1192.0
2015-12-01,1188.0
2016-01-01,1142.0
2016-02-01,1151.0
2016-03-01,1153.0
2016-04-01,1148.0
2016-05-01,1121.0
2016-06-01,1129.0
2016-07-01,1130.0
2016-08-01,1123.0
2016-09-01,1107.0
2016-10-01,1105.0
2016-11-01,1117.0
2016-12-01,1123.0
2017-01-01,1125.0
2017-02-01,1117.0
2017-03-01,1124.0
2017-04-01,1085.0
2017-05-01,1143.0
2017-06-01,1151.0
2017-07-01,1152.0
2017-08-01,1140.0
2017-09-01,1143.0
2017-10-01,1144.0
2017-11-01,1128.0
2017-12-01,1138.0
2018-01-01,1131.0
2018-02-01,1142.0
2018-03-01,1130.0
2018-04-01,1134.0
2018-05-01,1155.0
2018-06-01,1116.0
2018-07-01,1129.0
2018-08-01,1100.0
2018-09-01,1131.0
2018-10-01,1125.0
2018-11-01,1112.0
2018-12-01,1107.0
2019-01-01,879.0
2019-02-01,897.0
2019-03-01,876.0
2019-04-01,892.0
2019-05-01,868.0
2019-06-01,864.0
2019-07-01,867.0
2019-08-01,927.0
2019-09-01,908.0
2019-10-01,923.0
2019-11-01,915.0
2019-12-01,910.0
2020-01-01,909.0
2020-02-01,906.0
2020-03-01,924.0
2020-04-01,847.0
2020-05-01,861.0
2020-06-01,844.0
2020-07-01,852.0
2020-08-01,871.0
2020-09-01,868.0
2020-10-01,859.0
2020-11-01,834.0
2020-12-01,838.0
2021-01-01,853.0
2021-02-01,873.0
2021-03-01,886.0
2021-04-01,869.0
2021-05-01,840.0
2021-06-01,841.0
2021-07-01,812.0
2021-08-01,834.0
2021-09-01,853.0
2021-10-01,841.0
2021-11-01,839.0
2021-12-01,850.0
2022-01-01,837.0
2022-02-01,837.0
2022-03-01,851.0
2022-04-01,824.0
2022-05-01,807.0
2022-06-01,830.0
2022-07-01,802.0
2022-08-01,830.0
2022-09-01,815.0
2022-10-01,808.0
2022-11-01,806.0
2022-12-01,811.0
2023-01-01,822.0
2023-02-01,804.0
2023-03-01,813.0
2023-04-01,809.0
2023-05-01,808.0
2023-06-01,830.0
2023-07-01,823.0
2023-08-01,813.0
2023-09-01,819.0
2023-10-01,820.0
2023-11-01,833.0
2023-12-01,823.0
2024-01-01,817.0
2024-02-01,806.0
2024-03-01,795.0
2024-04-01,801.0
2024-05-01,829.0
2024-06-01,799.0
2024-07-01,817.0
2024-08-01,811.0
2024-09-01,811.0
2024-10-01,817.0
2024-11-01,814.0
2024-12-01,799.0
2025-01-01,797.0
2025-02-01,806.0
2025-03-01,786.0
2025-04-01,779.0
2025-05-01,835.0
2025-06-01,834.0
2025-07-01,835.0
2025-08-01,827.0
2025-09-01,821.0
