Tarih,TP_IYABGS2S_S05_A
2014-10-01,32.74322
2014-11-01,24.70865
2014-12-01,24.54263
2015-01-01,34.88276
2015-02-01,41.15192
2015-03-01,40.38603
2015-04-01,42.12814
2015-05-01,38.97337
2015-06-01,35.26469
2015-07-01,33.16475
2015-08-01,34.86526
2015-09-01,30.80578
2015-10-01,28.72179
2015-11-01,27.02223
2015-12-01,22.65143
2016-01-01,29.33517
2016-02-01,31.01311
2016-03-01,37.44796
2016-04-01,36.05459
2016-05-01,36.30473
2016-06-01,27.41863
2016-07-01,27.74698
2016-08-01,31.27278
2016-09-01,32.45474
2016-10-01,29.23874
2016-11-01,22.25253
2016-12-01,19.96956
2017-01-01,22.44546
2017-02-01,30.17679
2017-03-01,35.03427
2017-04-01,35.35131
2017-05-01,33.64311
2017-06-01,36.26252
2017-07-01,30.49896
2017-08-01,33.60105
2017-09-01,30.7251
2017-10-01,25.08241
2017-11-01,20.55218
2017-12-01,20.44166
2018-01-01,28.49362
2018-02-01,33.17966
2018-03-01,36.22097
2018-04-01,34.19146
2018-05-01,33.17584
2018-06-01,27.27133
2018-07-01,26.966
2018-08-01,23.6554
2018-09-01,20.46209
2018-10-01,18.74166
2018-11-01,17.37338
2018-12-01,17.01778
2019-01-01,26.06306
2019-02-01,26.79268
2019-03-01,31.89235
2019-04-01,31.39565
2019-05-01,25.83514
2019-06-01,26.34972
2019-07-01,28.05983
2019-08-01,28.71156
2019-09-01,26.00487
2019-10-01,25.43406
2019-11-01,22.27161
2019-12-01,22.01966
2020-01-01,26.48821
2020-02-01,37.79271
2020-03-01,29.7815
2020-04-01,18.75324
2020-05-01,27.81431
2020-06-01,36.19114
2020-07-01,36.27912
2020-08-01,31.64951
2020-09-01,27.63369
2020-10-01,23.58338
2020-11-01,18.05054
2020-12-01,21.52235
2021-01-01,27.46609
2021-02-01,32.06236
2021-03-01,37.93301
2021-04-01,29.57087
2021-05-01,31.22987
2021-06-01,35.51713
2021-07-01,35.01763
2021-08-01,32.87534
2021-09-01,27.80769
2021-10-01,25.72627
2021-11-01,22.26457
2021-12-01,20.21525
2022-01-01,25.90503
2022-02-01,31.43985
2022-03-01,32.00347
2022-04-01,34.75458
2022-05-01,30.19025
2022-06-01,30.97862
2022-07-01,26.84403
2022-08-01,30.31483
2022-09-01,26.62753
2022-10-01,21.91988
2022-11-01,18.95381
2022-12-01,22.45146
2023-01-01,24.67345
2023-02-01,24.40617
2023-03-01,30.01315
2023-04-01,31.99822
2023-05-01,30.38052
2023-06-01,33.70755
2023-07-01,32.57819
2023-08-01,32.66341
2023-09-01,28.11488
2023-10-01,24.7631
2023-11-01,23.64479
2023-12-01,21.00708
2024-01-01,27.71504
2024-02-01,28.49469
2024-03-01,31.68802
2024-04-01,30.83462
2024-05-01,27.42493
2024-06-01,27.80696
2024-07-01,26.98445
2024-08-01,26.34613
2024-09-01,27.74566
2024-10-01,21.16604
2024-11-01,20.21879
2024-12-01,20.23226
2025-01-01,20.98115
2025-02-01,26.44205
2025-03-01,29.3935
2025-04-01,27.06638
2025-05-01,28.77602
2025-06-01,23.13848
2025-07-01,24.64771
2025-08-01,26.82559
2025-09-01,25.73709
