Tarih,TP_IYABGS2S_S01_A
2014-10-01,29.00293
2014-11-01,21.34923
2014-12-01,22.4525
2015-01-01,22.82966
2015-02-01,17.97093
2015-03-01,17.10189
2015-04-01,25.38126
2015-05-01,31.43443
2015-06-01,32.68189
2015-07-01,29.51194
2015-08-01,29.53941
2015-09-01,26.96875
2015-10-01,25.82689
2015-11-01,30.34648
2015-12-01,24.43363
2016-01-01,29.12985
2016-02-01,23.26186
2016-03-01,18.03348
2016-04-01,27.22484
2016-05-01,29.32927
2016-06-01,28.73011
2016-07-01,28.30569
2016-08-01,16.58589
2016-09-01,20.1273
2016-10-01,17.48159
2016-11-01,23.51681
2016-12-01,24.85207
2017-01-01,23.16508
2017-02-01,20.2386
2017-03-01,22.17609
2017-04-01,27.49125
2017-05-01,37.11468
2017-06-01,36.21082
2017-07-01,33.14282
2017-08-01,29.89509
2017-09-01,29.62162
2017-10-01,28.71402
2017-11-01,33.9308
2017-12-01,29.40203
2018-01-01,29.8891
2018-02-01,25.42291
2018-03-01,25.37996
2018-04-01,28.05236
2018-05-01,27.38137
2018-06-01,26.28976
2018-07-01,20.88554
2018-08-01,23.04321
2018-09-01,14.80636
2018-10-01,16.47574
2018-11-01,17.12822
2018-12-01,17.97288
2019-01-01,15.98314
2019-02-01,14.7309
2019-03-01,15.14983
2019-04-01,21.40121
2019-05-01,19.60692
2019-06-01,22.18774
2019-07-01,16.07263
2019-08-01,18.32022
2019-09-01,15.66839
2019-10-01,19.2513
2019-11-01,24.03441
2019-12-01,24.45584
2020-01-01,20.05115
2020-02-01,19.62569
2020-03-01,21.89948
2020-04-01,17.18972
2020-05-01,17.69324
2020-06-01,16.17499
2020-07-01,24.65262
2020-08-01,29.17175
2020-09-01,27.63222
2020-10-01,30.85296
2020-11-01,27.38567
2020-12-01,27.81637
2021-01-01,27.94975
2021-02-01,24.32623
2021-03-01,21.77615
2021-04-01,27.89034
2021-05-01,31.37198
2021-06-01,30.59467
2021-07-01,31.62025
2021-08-01,27.88848
2021-09-01,27.71836
2021-10-01,28.85063
2021-11-01,28.4982
2021-12-01,25.99519
2022-01-01,28.33778
2022-02-01,22.23003
2022-03-01,19.25506
2022-04-01,28.42298
2022-05-01,26.86503
2022-06-01,27.60729
2022-07-01,27.80308
2022-08-01,20.99331
2022-09-01,21.25605
2022-10-01,21.52972
2022-11-01,19.85227
2022-12-01,20.3218
2023-01-01,18.46154
2023-02-01,15.20542
2023-03-01,13.2813
2023-04-01,19.9773
2023-05-01,19.54401
2023-06-01,23.25222
2023-07-01,19.66211
2023-08-01,22.79495
2023-09-01,21.31845
2023-10-01,22.59144
2023-11-01,20.20523
2023-12-01,18.33494
2024-01-01,18.21772
2024-02-01,15.50193
2024-03-01,17.98122
2024-04-01,23.3163
2024-05-01,16.72897
2024-06-01,20.89063
2024-07-01,17.41062
2024-08-01,16.04108
2024-09-01,15.39949
2024-10-01,20.42765
2024-11-01,20.53464
2024-12-01,16.14885
2025-01-01,15.43139
2025-02-01,16.67689
2025-03-01,13.69647
2025-04-01,16.50922
2025-05-01,20.83631
2025-06-01,24.54747
2025-07-01,19.38454
2025-08-01,18.07363
2025-09-01,16.45138
