Tarih,TP_IYABGS2S_S19_B
2014-10-01,73.38049
2014-11-01,76.36919
2014-12-01,80.59764
2015-01-01,77.1224
2015-02-01,75.25934
2015-03-01,73.532
2015-04-01,71.217
2015-05-01,76.11129
2015-06-01,72.08715
2015-07-01,76.62364
2015-08-01,76.8355
2015-09-01,70.14913
2015-10-01,72.78197
2015-11-01,77.13207
2015-12-01,78.00661
2016-01-01,76.79655
2016-02-01,77.65082
2016-03-01,76.92243
2016-04-01,75.22263
2016-05-01,77.52097
2016-06-01,76.43073
2016-07-01,76.3035
2016-08-01,72.22899
2016-09-01,74.71891
2016-10-01,76.94808
2016-11-01,75.53671
2016-12-01,71.09371
2017-01-01,77.66198
2017-02-01,75.04809
2017-03-01,76.90691
2017-04-01,76.22692
2017-05-01,78.58973
2017-06-01,81.99446
2017-07-01,76.8564
2017-08-01,80.84236
2017-09-01,83.66857
2017-10-01,82.63847
2017-11-01,79.44535
2017-12-01,80.40958
2018-01-01,78.91546
2018-02-01,79.00336
2018-03-01,78.92698
2018-04-01,75.62836
2018-05-01,76.91784
2018-06-01,75.94236
2018-07-01,72.89436
2018-08-01,71.71185
2018-09-01,57.76726
2018-10-01,58.6679
2018-11-01,58.99965
2018-12-01,55.42658
2019-01-01,55.19434
2019-02-01,59.85197
2019-03-01,61.04372
2019-04-01,66.96436
2019-05-01,62.24934
2019-06-01,61.9379
2019-07-01,61.36699
2019-08-01,61.08421
2019-09-01,64.92863
2019-10-01,64.35804
2019-11-01,69.42161
2019-12-01,71.29546
2020-01-01,71.9128
2020-02-01,69.87641
2020-03-01,71.51962
2020-04-01,35.92441
2020-05-01,32.77864
2020-06-01,41.40712
2020-07-01,53.11421
2020-08-01,61.94207
2020-09-01,65.68108
2020-10-01,66.87237
2020-11-01,71.95216
2020-12-01,71.31527
2021-01-01,72.54868
2021-02-01,70.31053
2021-03-01,68.83105
2021-04-01,68.25904
2021-05-01,70.50781
2021-06-01,72.20095
2021-07-01,73.09563
2021-08-01,77.85524
2021-09-01,76.76361
2021-10-01,78.65769
2021-11-01,74.84404
2021-12-01,71.00996
2022-01-01,75.61851
2022-02-01,73.76143
2022-03-01,71.99594
2022-04-01,75.14382
2022-05-01,74.35079
2022-06-01,71.51676
2022-07-01,70.14358
2022-08-01,71.02419
2022-09-01,71.26982
2022-10-01,69.11872
2022-11-01,69.69227
2022-12-01,64.72854
2023-01-01,72.17913
2023-02-01,69.58704
2023-03-01,73.97782
2023-04-01,71.63485
2023-05-01,70.40668
2023-06-01,70.63862
2023-07-01,73.72132
2023-08-01,72.08518
2023-09-01,75.48155
2023-10-01,75.19413
2023-11-01,74.0061
2023-12-01,73.66199
2024-01-01,72.0706
2024-02-01,75.32946
2024-03-01,69.04927
2024-04-01,70.50022
2024-05-01,72.30572
2024-06-01,70.08724
2024-07-01,67.013
2024-08-01,65.77582
2024-09-01,65.80407
2024-10-01,71.50816
2024-11-01,69.0405
2024-12-01,71.87893
2025-01-01,73.50877
2025-02-01,69.01099
2025-03-01,70.23463
2025-04-01,69.92356
2025-05-01,70.82842
2025-06-01,72.20078
2025-07-01,71.87758
2025-08-01,69.97236
2025-09-01,70.18832
