Tarih,TP_PBD_H20
2013-10-01,4465031.0
2013-11-01,4055024.0
2013-12-01,4282999.0
2014-01-01,7960411.0
2014-02-01,5872623.0
2014-03-01,5214154.0
2014-04-01,5913631.0
2014-05-01,4825638.0
2014-06-01,4687829.0
2014-07-01,3839115.0
2014-08-01,6624019.0
2014-09-01,3427446.0
2014-10-01,5616470.0
2014-11-01,4905714.0
2014-12-01,3650020.0
2015-01-01,6510764.0
2015-02-01,6373214.0
2015-03-01,4402541.0
2015-04-01,3929571.0
2015-05-01,4910554.0
2015-06-01,4158943.0
2015-07-01,4280363.0
2015-08-01,3356038.0
2015-09-01,2405080.0
2015-10-01,2880562.0
2015-11-01,2249193.0
2015-12-01,2418151.0
2016-01-01,2837503.0
2016-02-01,3406382.0
2016-03-01,3822686.0
2016-04-01,3094017.0
2016-05-01,3757641.0
2016-06-01,4055272.0
2016-07-01,3883439.0
2016-08-01,2930151.0
2016-09-01,4154905.0
2016-10-01,3561212.0
2016-11-01,4013969.0
2016-12-01,6431045.0
2017-01-01,5661393.0
2017-02-01,5225649.0
2017-03-01,6937228.0
2017-04-01,4768265.0
2017-05-01,4870923.0
2017-06-01,4524644.0
2017-07-01,4108834.0
2017-08-01,5111134.0
2017-09-01,4713569.0
2017-10-01,3603243.0
2017-11-01,5275083.0
2017-12-01,5178289.0
2018-01-01,4516640.0
2018-02-01,3341138.0
2018-03-01,4896778.0
2018-04-01,4855027.0
2018-05-01,4560440.0
2018-06-01,7234706.0
2018-07-01,3841781.0
2018-08-01,6381562.0
2018-09-01,6526873.0
2018-10-01,6591202.0
2018-11-01,8441745.0
2018-12-01,10126801.0
2019-01-01,11562560.0
2019-02-01,18782934.0
2019-03-01,12185271.0
2019-04-01,14224578.0
2019-05-01,16134550.0
2019-06-01,12175671.0
2019-07-01,11671383.0
2019-08-01,9692689.0
2019-09-01,10626881.0
2019-10-01,15024158.0
2019-11-01,18986648.0
2019-12-01,18426319.0
2020-01-01,15316404.0
2020-02-01,20532270.0
2020-03-01,21417696.0
2020-04-01,24239368.0
2020-05-01,28949740.0
2020-06-01,20960377.0
2020-07-01,26600464.0
2020-08-01,19069984.0
2020-09-01,18912289.0
2020-10-01,26751381.0
2020-11-01,24747664.0
2020-12-01,22811419.0
2021-01-01,20148544.0
2021-02-01,17375132.0
2021-03-01,17033866.0
2021-04-01,19159741.0
2021-05-01,18896350.0
2021-06-01,19022542.0
2021-07-01,16143567.0
2021-08-01,11722679.0
2021-09-01,13356112.0
2021-10-01,16668009.0
2021-11-01,21612677.0
2021-12-01,11108812.0
2022-01-01,10028502.0
2022-02-01,10193610.0
2022-03-01,9071178.0
2022-04-01,11883581.0
2022-05-01,11932380.0
2022-06-01,11320160.0
2022-07-01,12624582.0
2022-08-01,12933181.0
2022-09-01,12190760.0
2022-10-01,14332980.0
2022-11-01,56068951.0
2022-12-01,118191960.0
2023-01-01,98329486.0
2023-02-01,79190854.0
2023-03-01,82060788.0
2023-04-01,85113141.0
2023-05-01,84189064.0
2023-06-01,134864931.0
2023-07-01,116356612.0
2023-08-01,113077576.0
2023-09-01,126777759.0
2023-10-01,137097668.0
2023-11-01,163369483.0
2023-12-01,188479428.0
2024-01-01,183563948.0
2024-02-01,219953371.0
2024-03-01,310017832.0
2024-04-01,356042590.0
2024-05-01,450175650.0
2024-06-01,440386898.0
2024-07-01,475015578.0
2024-08-01,550981904.0
2024-09-01,556100261.0
2024-10-01,552820260.0
2024-11-01,602020030.0
2024-12-01,570272473.0
2025-01-01,746564270.0
2025-02-01,794168336.0
2025-03-01,850679553.0
2025-04-01,955730266.0
2025-05-01,837459886.0
2025-06-01,810822260.0
2025-07-01,874950679.0
2025-08-01,961930151.0
