Tarih,TP_PBD_G12
2013-10-01,235909019.0
2013-11-01,236643854.0
2013-12-01,238845670.0
2014-01-01,240692826.0
2014-02-01,241818487.0
2014-03-01,247962562.0
2014-04-01,247090323.0
2014-05-01,246666491.0
2014-06-01,238477985.0
2014-07-01,236780967.0
2014-08-01,240466468.0
2014-09-01,243704047.0
2014-10-01,244399545.0
2014-11-01,244281614.0
2014-12-01,243801034.0
2015-01-01,249719227.0
2015-02-01,253585997.0
2015-03-01,256169539.0
2015-04-01,253500240.0
2015-05-01,260072339.0
2015-06-01,261648901.0
2015-07-01,264268749.0
2015-08-01,266226293.0
2015-09-01,268339927.0
2015-10-01,272440208.0
2015-11-01,274731829.0
2015-12-01,273769515.0
2016-01-01,279117341.0
2016-02-01,281038804.0
2016-03-01,280022061.0
2016-04-01,275332889.0
2016-05-01,275954501.0
2016-06-01,278121919.0
2016-07-01,277361779.0
2016-08-01,276672045.0
2016-09-01,277073278.0
2016-10-01,281414107.0
2016-11-01,290856744.0
2016-12-01,292194754.0
2017-01-01,301243369.0
2017-02-01,298653585.0
2017-03-01,299746263.0
2017-04-01,299226000.0
2017-05-01,297023886.0
2017-06-01,297943858.0
2017-07-01,298621817.0
2017-08-01,299102557.0
2017-09-01,305207122.0
2017-10-01,312305642.0
2017-11-01,318396052.0
2017-12-01,328055934.0
2018-01-01,331118299.0
2018-02-01,335564926.0
2018-03-01,342183873.0
2018-04-01,339884697.0
2018-05-01,347023410.0
2018-06-01,357685940.0
2018-07-01,370382319.0
2018-08-01,393408601.0
2018-09-01,412017066.0
2018-10-01,405038622.0
2018-11-01,402279850.0
2018-12-01,415541659.0
2019-01-01,430475579.0
2019-02-01,443982814.0
2019-03-01,459418477.0
2019-04-01,492457370.0
2019-05-01,502479981.0
2019-06-01,517975896.0
2019-07-01,516977572.0
2019-08-01,533969288.0
2019-09-01,536777405.0
2019-10-01,549461240.0
2019-11-01,562281704.0
2019-12-01,589829006.0
2020-01-01,603836795.0
2020-02-01,638166966.0
2020-03-01,678568473.0
2020-04-01,758526656.0
2020-05-01,827780845.0
2020-06-01,817114293.0
2020-07-01,867219943.0
2020-08-01,947068706.0
2020-09-01,952359356.0
2020-10-01,964183076.0
2020-11-01,939697134.0
2020-12-01,921542362.0
2021-01-01,920310405.0
2021-02-01,948157695.0
2021-03-01,978691436.0
2021-04-01,991161909.0
2021-05-01,1011280234.0
2021-06-01,1029123740.0
2021-07-01,1033951564.0
2021-08-01,1046093738.0
2021-09-01,1077626442.0
2021-10-01,1123707686.0
2021-11-01,1305044053.0
2021-12-01,1334979155.0
2022-01-01,1368760042.0
2022-02-01,1422463734.0
2022-03-01,1544146954.0
2022-04-01,1577034019.0
2022-05-01,1698389885.0
2022-06-01,1730041603.0
2022-07-01,1840579547.0
2022-08-01,1872580424.0
2022-09-01,1905797737.0
2022-10-01,1983016941.0
2022-11-01,2081827265.0
2022-12-01,2145942014.0
2023-01-01,2224515620.0
2023-02-01,2256661737.0
2023-03-01,2435517718.0
2023-04-01,2463156008.0
2023-05-01,2435738541.0
2023-06-01,2732674182.0
2023-07-01,2849073172.0
2023-08-01,2912131739.0
2023-09-01,2987605236.0
2023-10-01,3068503468.0
2023-11-01,3189386445.0
2023-12-01,3322876546.0
2024-01-01,3474492759.0
2024-02-01,3624071127.0
2024-03-01,3782655510.0
2024-04-01,3707664754.0
2024-05-01,3705715695.0
2024-06-01,3839519928.0
2024-07-01,3971198430.0
2024-08-01,4089361705.0
2024-09-01,4187681859.0
2024-10-01,4301065050.0
2024-11-01,4384116504.0
2024-12-01,4563966397.0
2025-01-01,4734204621.0
2025-02-01,4821844260.0
2025-03-01,5019325812.0
2025-04-01,5344563534.0
2025-05-01,5426233367.0
2025-06-01,5610547213.0
2025-07-01,5825874213.0
2025-08-01,6087342268.0
