Tarih,TP_PBD_H11
2013-10-01,204964471.0
2013-11-01,212154880.0
2013-12-01,221474256.0
2014-01-01,246630337.0
2014-02-01,252772101.0
2014-03-01,248465173.0
2014-04-01,252944637.0
2014-05-01,247496682.0
2014-06-01,233906603.0
2014-07-01,244885047.0
2014-08-01,254238496.0
2014-09-01,256828402.0
2014-10-01,265889706.0
2014-11-01,263039678.0
2014-12-01,250375455.0
2015-01-01,263485158.0
2015-02-01,281180051.0
2015-03-01,289274201.0
2015-04-01,312093305.0
2015-05-01,321547823.0
2015-06-01,325627114.0
2015-07-01,339272196.0
2015-08-01,356519645.0
2015-09-01,361882161.0
2015-10-01,360932655.0
2015-11-01,352473275.0
2015-12-01,337681181.0
2016-01-01,341240726.0
2016-02-01,345264784.0
2016-03-01,349888001.0
2016-04-01,349386076.0
2016-05-01,355667284.0
2016-06-01,346307749.0
2016-07-01,345540572.0
2016-08-01,340771280.0
2016-09-01,338377269.0
2016-10-01,344328657.0
2016-11-01,386344764.0
2016-12-01,394761038.0
2017-01-01,424825279.0
2017-02-01,418098286.0
2017-03-01,428980005.0
2017-04-01,433056482.0
2017-05-01,437710381.0
2017-06-01,438971572.0
2017-07-01,435638563.0
2017-08-01,440123410.0
2017-09-01,452276886.0
2017-10-01,474137975.0
2017-11-01,488878808.0
2017-12-01,470875139.0
2018-01-01,482855657.0
2018-02-01,490232785.0
2018-03-01,499645443.0
2018-04-01,513638902.0
2018-05-01,560944784.0
2018-06-01,552192979.0
2018-07-01,599275670.0
2018-08-01,747330977.0
2018-09-01,681913346.0
2018-10-01,649208238.0
2018-11-01,616281249.0
2018-12-01,631588838.0
2019-01-01,655045896.0
2019-02-01,691039567.0
2019-03-01,757742876.0
2019-04-01,807441247.0
2019-05-01,794437386.0
2019-06-01,778238137.0
2019-07-01,750500395.0
2019-08-01,788491116.0
2019-09-01,770590633.0
2019-10-01,794672241.0
2019-11-01,790350298.0
2019-12-01,812887741.0
2020-01-01,816569282.0
2020-02-01,853694158.0
2020-03-01,862282283.0
2020-04-01,891919768.0
2020-05-01,865508754.0
2020-06-01,846843067.0
2020-07-01,887632188.0
2020-08-01,932236160.0
2020-09-01,975992231.0
2020-10-01,1070606424.0
2020-11-01,1017644395.0
2020-12-01,987594477.0
2021-01-01,984203661.0
2021-02-01,987973793.0
2021-03-01,1069730496.0
2021-04-01,1084440091.0
2021-05-01,1126614721.0
2021-06-01,1130795987.0
2021-07-01,1119788558.0
2021-08-01,1125571843.0
2021-09-01,1181899432.0
2021-10-01,1275504858.0
2021-11-01,1690310166.0
2021-12-01,1661908834.0
2022-01-01,1586123652.0
2022-02-01,1510896346.0
2022-03-01,1607929327.0
2022-04-01,1607404303.0
2022-05-01,1767525689.0
2022-06-01,1780734755.0
2022-07-01,1985649926.0
2022-08-01,2033661471.0
2022-09-01,2039617821.0
2022-10-01,2051826133.0
2022-11-01,1915649671.0
2022-12-01,1718059200.0
2023-01-01,1679910142.0
2023-02-01,1545969412.0
2023-03-01,1472121875.0
2023-04-01,1448960022.0
2023-05-01,1383778136.0
2023-06-01,1715149442.0
2023-07-01,1729063687.0
2023-08-01,1817601019.0
2023-09-01,1839958282.0
2023-10-01,1921992619.0
2023-11-01,2009620477.0
2023-12-01,2060950538.0
2024-01-01,2081549183.0
2024-02-01,2064951260.0
2024-03-01,2132414253.0
2024-04-01,2022519227.0
2024-05-01,1850472107.0
2024-06-01,1876918093.0
2024-07-01,1877196843.0
2024-08-01,1958605646.0
2024-09-01,1904998474.0
2024-10-01,1815447771.0
2024-11-01,1819246665.0
2024-12-01,1817147397.0
2025-01-01,1903613826.0
2025-02-01,2090627824.0
2025-03-01,2459656213.0
2025-04-01,2597464913.0
2025-05-01,2645122949.0
2025-06-01,2651829363.0
2025-07-01,2718162278.0
2025-08-01,2658587180.0
