Tarih,TP_PBD_G10
2000-01-01,23187052.0
2000-02-01,22794554.0
2000-03-01,23065777.0
2000-04-01,24122785.0
2000-05-01,23412610.0
2000-06-01,24142258.0
2000-07-01,24862910.0
2000-08-01,24402094.0
2000-09-01,24862854.0
2000-10-01,24783488.0
2000-11-01,28419671.0
2000-12-01,36122354.0
2001-01-01,35253784.0
2001-02-01,38637374.0
2001-03-01,44884266.0
2001-04-01,51063198.0
2001-05-01,62588189.0
2001-06-01,68266595.0
2001-07-01,73991436.0
2001-08-01,80721477.0
2001-09-01,86871401.0
2001-10-01,91907909.0
2001-11-01,94788592.0
2001-12-01,96593820.0
2002-01-01,94970270.0
2002-02-01,106032178.0
2002-03-01,108005126.0
2002-04-01,111241859.0
2002-05-01,111188120.0
2002-06-01,118169114.0
2002-07-01,123116700.0
2002-08-01,126772774.0
2002-09-01,128680250.0
2002-10-01,131687846.0
2002-11-01,127719587.0
2002-12-01,133117307.0
2003-01-01,136097899.0
2003-02-01,138639617.0
2003-03-01,139932998.0
2003-04-01,140756537.0
2003-05-01,137047442.0
2003-06-01,139414395.0
2003-07-01,138027874.0
2003-08-01,137190869.0
2003-09-01,138621460.0
2003-10-01,144142123.0
2003-11-01,149289172.0
2003-12-01,152345667.0
2004-01-01,156689804.0
2004-02-01,154689586.0
2004-03-01,154640515.0
2004-04-01,155998848.0
2004-05-01,159218330.0
2004-06-01,154446473.0
2004-07-01,153703160.0
2004-08-01,157904447.0
2004-09-01,160179419.0
2004-10-01,164808409.0
2004-11-01,169653990.0
2004-12-01,164394149.0
2005-01-01,164226200.0
2005-02-01,164911250.0
2005-03-01,167973085.0
2005-04-01,171318402.0
2005-05-01,167187612.0
2005-06-01,166244196.0
2005-07-01,165550519.0
2005-08-01,170232058.0
2005-09-01,172959284.0
2005-10-01,172979224.0
2005-11-01,173327104.0
2005-12-01,188895772.0
2006-01-01,187511886.0
2006-02-01,188365155.1
2006-03-01,189875242.6
2006-04-01,190088569.2
2006-05-01,192389231.7
2006-06-01,188231538.2
2006-07-01,183904385.9
2006-08-01,184827322.9
2006-09-01,183229877.7
2006-10-01,182449897.0
2006-11-01,183287257.3
2006-12-01,183529001.9
2007-01-01,184261610.3
2007-02-01,187117890.28
2007-03-01,189814742.82
2007-04-01,185398028.09
2007-05-01,182688498.46
2007-06-01,185447027.13
2007-07-01,183402358.3
2007-08-01,187920566.5
2007-09-01,187386109.55
2007-10-01,186666611.0
2007-11-01,188539601.0
2007-12-01,187452159.0
2008-01-01,186133525.0
2008-02-01,187639469.0
2008-03-01,190940639.0
2008-04-01,191769132.0
2008-05-01,188379054.0
2008-06-01,188049684.0
2008-07-01,187082198.0
2008-08-01,188354897.0
2008-09-01,190748587.0
2008-10-01,194310470.0
2008-11-01,200006757.0
2008-12-01,202406884.0
2009-01-01,205176378.0
2009-02-01,211505305.0
2009-03-01,213450677.0
2009-04-01,220347348.0
2009-05-01,224442729.0
2009-06-01,226632459.0
2009-07-01,231703232.0
2009-08-01,239447768.0
2009-09-01,246285232.0
2009-10-01,254674025.0
2009-11-01,260133282.0
2009-12-01,263027403.0
2010-01-01,270484767.0
2010-02-01,277206660.0
2010-03-01,277149428.0
2010-04-01,273710760.0
2010-05-01,268927624.0
2010-06-01,270017547.0
2010-07-01,269393254.0
2010-08-01,269341424.0
2010-09-01,271147966.0
2010-10-01,271115933.0
2010-11-01,274742969.0
2010-12-01,273220768.0
2011-01-01,266387984.0
2011-02-01,266222223.0
2011-03-01,263711262.0
2011-04-01,260981922.0
2011-05-01,259015495.0
2011-06-01,253536511.0
2011-07-01,250893579.0
2011-08-01,250300606.0
2011-09-01,249942514.0
2011-10-01,254240655.0
2011-11-01,247900963.0
2011-12-01,243164436.0
2012-01-01,249954085.0
2012-02-01,255747714.0
2012-03-01,250791790.0
2012-04-01,249107900.0
2012-05-01,249191691.0
2012-06-01,250052118.0
2012-07-01,243361775.0
2012-08-01,244242660.0
2012-09-01,243464180.0
2012-10-01,241875192.0
2012-11-01,238702503.0
2012-12-01,234816702.0
2013-01-01,235779026.0
2013-02-01,238042160.0
2013-03-01,235304612.0
2013-04-01,228510419.0
2013-05-01,227978455.0
2013-06-01,224909051.0
2013-07-01,230928114.0
2013-08-01,222385888.0
2013-09-01,228564719.0
2013-10-01,230887120.0
2013-11-01,232322150.0
2013-12-01,230046400.0
2014-01-01,228566325.0
2014-02-01,231136868.0
2014-03-01,238988811.0
2014-04-01,241785442.0
2014-05-01,243195604.0
2014-06-01,233169281.0
2014-07-01,233426434.0
2014-08-01,235370068.0
2014-09-01,234235709.0
2014-10-01,239048180.0
2014-11-01,239714808.0
2014-12-01,234828843.0
2015-01-01,237681873.0
2015-02-01,239447905.0
2015-03-01,239673079.0
2015-04-01,235716856.0
2015-05-01,242741639.0
2015-06-01,242815360.0
2015-07-01,244000763.0
2015-08-01,241122939.0
2015-09-01,240459318.0
2015-10-01,251316129.0
2015-11-01,254792522.0
2015-12-01,255746364.0
2016-01-01,258487572.0
2016-02-01,260559117.0
2016-03-01,263380036.0
2016-04-01,259496607.0
2016-05-01,257125999.0
2016-06-01,261539114.0
2016-07-01,256737916.0
2016-08-01,259729252.0
2016-09-01,259160151.0
2016-10-01,261465200.0
2016-11-01,259801245.0
2016-12-01,259248283.0
2017-01-01,259319846.0
2017-02-01,270855222.0
2017-03-01,265857504.0
2017-04-01,269768168.0
2017-05-01,268035330.0
2017-06-01,271444042.0
2017-07-01,271131676.0
2017-08-01,275522147.0
2017-09-01,276588006.0
2017-10-01,275515504.0
2017-11-01,274076697.0
2017-12-01,293033656.0
2018-01-01,302664554.0
2018-02-01,313869152.0
2018-03-01,315775527.0
2018-04-01,315157138.0
2018-05-01,311563575.0
2018-06-01,320083948.0
2018-07-01,324449732.0
2018-08-01,300162641.0
2018-09-01,345595162.0
2018-10-01,375211920.0
2018-11-01,386130663.0
2018-12-01,393899381.0
2019-01-01,407303212.0
2019-02-01,420319171.0
2019-03-01,427513169.0
2019-04-01,450804641.0
2019-05-01,463539767.0
2019-06-01,478663284.0
2019-07-01,488244076.0
2019-08-01,489680456.0
2019-09-01,506835373.0
2019-10-01,522545889.0
2019-11-01,547196708.0
2019-12-01,569463899.0
2020-01-01,587046212.0
2020-02-01,613017519.0
2020-03-01,653362551.0
2020-04-01,753626533.0
2020-05-01,841475803.0
2020-06-01,842417115.0
2020-07-01,876522169.0
2020-08-01,942012210.0
2020-09-01,954104805.0
2020-10-01,956290342.0
2020-11-01,965335125.0
2020-12-01,955344649.0
2021-01-01,961048673.0
2021-02-01,1001786138.0
2021-03-01,1019647908.0
2021-04-01,1025821183.0
2021-05-01,1025091413.0
2021-06-01,1058597417.0
2021-07-01,1059338700.0
2021-08-01,1134749493.0
2021-09-01,1156592663.0
2021-10-01,1167423647.0
2021-11-01,1314153591.0
2021-12-01,1458013267.0
2022-01-01,1521985472.0
2022-02-01,1567639493.0
2022-03-01,1752979256.0
2022-04-01,1808104902.0
2022-05-01,2018113480.0
2022-06-01,2163393176.0
2022-07-01,2315819188.0
2022-08-01,2395866185.0
2022-09-01,2479153980.0
2022-10-01,2558877458.0
2022-11-01,2700690047.0
2022-12-01,2765689205.0
2023-01-01,2814882848.0
2023-02-01,2935704153.0
2023-03-01,3083423301.0
2023-04-01,3138379272.0
2023-05-01,3206824314.0
2023-06-01,3733734037.0
2023-07-01,3890000337.0
2023-08-01,4040427706.0
2023-09-01,4169302188.0
2023-10-01,4198262427.0
2023-11-01,4385808980.0
2023-12-01,4519255557.0
2024-01-01,4707789354.0
2024-02-01,4920138039.0
2024-03-01,5037234005.0
2024-04-01,4971108300.0
2024-05-01,5002247708.0
2024-06-01,5009404122.0
2024-07-01,5085600050.0
2024-08-01,5134879867.0
2024-09-01,5109836629.0
2024-10-01,5134837296.0
2024-11-01,5286232121.0
2024-12-01,5449544807.0
2025-01-01,5503317635.0
2025-02-01,5502672027.0
2025-03-01,5511639356.0
2025-04-01,5839603152.0
2025-05-01,5934110942.0
2025-06-01,6151068020.0
2025-07-01,6310644486.0
2025-08-01,6484619493.0
