Tarih,TP_PBD_H06
2013-10-01,56822435.0
2013-11-01,57444486.0
2013-12-01,63485964.0
2014-01-01,60940904.0
2014-02-01,60681163.0
2014-03-01,65939804.0
2014-04-01,61912297.0
2014-05-01,62112595.0
2014-06-01,67659606.0
2014-07-01,65172003.0
2014-08-01,63977960.0
2014-09-01,71646893.0
2014-10-01,69652830.0
2014-11-01,71504448.0
2014-12-01,72787148.0
2015-01-01,70209623.0
2015-02-01,67166246.0
2015-03-01,75813857.0
2015-04-01,75724114.0
2015-05-01,81700961.0
2015-06-01,90561815.0
2015-07-01,85788810.0
2015-08-01,89061836.0
2015-09-01,98580279.0
2015-10-01,97458351.0
2015-11-01,91610044.0
2015-12-01,94538288.0
2016-01-01,91151120.0
2016-02-01,92165203.0
2016-03-01,102021234.0
2016-04-01,101093492.0
2016-05-01,91889774.0
2016-06-01,97490318.0
2016-07-01,89106121.0
2016-08-01,92634910.0
2016-09-01,91497959.0
2016-10-01,94353295.0
2016-11-01,100523590.0
2016-12-01,112630460.0
2017-01-01,119258382.0
2017-02-01,117364748.0
2017-03-01,127369124.0
2017-04-01,137123462.0
2017-05-01,139390385.0
2017-06-01,139918353.0
2017-07-01,135606463.0
2017-08-01,141596562.0
2017-09-01,142816860.0
2017-10-01,135990680.0
2017-11-01,141352210.0
2017-12-01,153197792.0
2018-01-01,148667266.0
2018-02-01,149543811.0
2018-03-01,150005628.0
2018-04-01,155774046.0
2018-05-01,182902561.0
2018-06-01,188226015.0
2018-07-01,182283096.0
2018-08-01,236202035.0
2018-09-01,236377620.0
2018-10-01,217009654.0
2018-11-01,200168314.0
2018-12-01,219526715.0
2019-01-01,218952162.0
2019-02-01,228642504.0
2019-03-01,271843317.0
2019-04-01,266528870.0
2019-05-01,283057702.0
2019-06-01,291664590.0
2019-07-01,281378328.0
2019-08-01,291720357.0
2019-09-01,302700704.0
2019-10-01,305362885.0
2019-11-01,309935918.0
2019-12-01,326599677.0
2020-01-01,333325257.0
2020-02-01,378549499.0
2020-03-01,409116794.0
2020-04-01,454565314.0
2020-05-01,488131395.0
2020-06-01,517050090.0
2020-07-01,583649394.0
2020-08-01,651282372.0
2020-09-01,695741955.0
2020-10-01,749661559.0
2020-11-01,743836192.0
2020-12-01,741215464.0
2021-01-01,723163308.0
2021-02-01,715818378.0
2021-03-01,742528707.0
2021-04-01,758323416.0
2021-05-01,790553475.0
2021-06-01,808727604.0
2021-07-01,818180112.0
2021-08-01,825701291.0
2021-09-01,864600243.0
2021-10-01,930664926.0
2021-11-01,1280739833.0
2021-12-01,1444000366.0
2022-01-01,1403504042.0
2022-02-01,1425876782.0
2022-03-01,1518819362.0
2022-04-01,1525962334.0
2022-05-01,1698335226.0
2022-06-01,1678557327.0
2022-07-01,1780388581.0
2022-08-01,1767735343.0
2022-09-01,1809482077.0
2022-10-01,1840558897.0
2022-11-01,1821116982.0
2022-12-01,1828931719.0
2023-01-01,1950526326.0
2023-02-01,1932017619.0
2023-03-01,2009940030.0
2023-04-01,2142703730.0
2023-05-01,2195004740.0
2023-06-01,2589847635.0
2023-07-01,2807151894.0
2023-08-01,2863258179.0
2023-09-01,2795140419.0
2023-10-01,2933055833.0
2023-11-01,2981246714.0
2023-12-01,3052937274.0
2024-01-01,3179645728.0
2024-02-01,3343538475.0
2024-03-01,3715919147.0
2024-04-01,3559014244.0
2024-05-01,3413859943.0
2024-06-01,3352528738.0
2024-07-01,3439098430.0
2024-08-01,3717078248.0
2024-09-01,3781215133.0
2024-10-01,3834988708.0
2024-11-01,3792293798.0
2024-12-01,3822736933.0
2025-01-01,3860368120.0
2025-02-01,4024767973.0
2025-03-01,4456699798.0
2025-04-01,4755503351.0
2025-05-01,4760204135.0
2025-06-01,4884195323.0
2025-07-01,4996611894.0
2025-08-01,5155607792.0
