Tarih,TP_PBD_H03
2007-06-01,25034929.3
2007-07-01,25569050.9
2007-08-01,26271848.9
2007-09-01,25179400.4
2007-10-01,25535517.0
2007-11-01,26748260.0
2007-12-01,29725334.0
2008-01-01,26905948.0
2008-02-01,28004899.0
2008-03-01,29914256.0
2008-04-01,29589053.0
2008-05-01,28010826.0
2008-06-01,31098573.0
2008-07-01,30311704.0
2008-08-01,29260166.0
2008-09-01,33236931.0
2008-10-01,31698904.0
2008-11-01,30123056.0
2008-12-01,33062653.0
2009-01-01,30102654.0
2009-02-01,33344066.0
2009-03-01,32888017.0
2009-04-01,33392155.0
2009-05-01,33526930.0
2009-06-01,35204080.0
2009-07-01,35566948.0
2009-08-01,35186789.0
2009-09-01,39329841.0
2009-10-01,37880631.0
2009-11-01,39686760.0
2009-12-01,44691867.0
2010-01-01,39822285.0
2010-02-01,43255244.0
2010-03-01,43741790.0
2010-04-01,43107560.0
2010-05-01,44758086.0
2010-06-01,48879759.0
2010-07-01,46155864.0
2010-08-01,47607025.0
2010-09-01,49746653.0
2010-10-01,49393372.0
2010-11-01,49685442.0
2010-12-01,59558427.0
2011-01-01,54591066.0
2011-02-01,55892577.0
2011-03-01,57133869.0
2011-04-01,57458329.0
2011-05-01,59722773.0
2011-06-01,64718218.0
2011-07-01,62819133.0
2011-08-01,64177923.0
2011-09-01,62912544.0
2011-10-01,60429076.0
2011-11-01,60820705.0
2011-12-01,65369352.0
2012-01-01,58911297.0
2012-02-01,59181178.0
2012-03-01,58924227.0
2012-04-01,60582027.0
2012-05-01,61871835.0
2012-06-01,66488950.0
2012-07-01,63492562.0
2012-08-01,65455591.0
2012-09-01,69998245.0
2012-10-01,67877840.0
2012-11-01,66973335.0
2012-12-01,73827984.0
2013-01-01,69248993.0
2013-02-01,71935630.0
2013-03-01,74955779.0
2013-04-01,75029837.0
2013-05-01,81658772.0
2013-06-01,88850640.0
2013-07-01,86515112.0
2013-08-01,88835175.0
2013-09-01,91490039.0
2013-10-01,89798529.0
2013-11-01,89370752.0
2013-12-01,99713336.0
2014-01-01,92871626.0
2014-02-01,90530425.0
2014-03-01,90631710.0
2014-04-01,90832379.0
2014-05-01,90830101.0
2014-06-01,98390038.0
2014-07-01,101013309.0
2014-08-01,99963748.0
2014-09-01,105705433.0
2014-10-01,99325541.0
2014-11-01,99344148.0
2014-12-01,110137115.0
2015-01-01,105187599.0
2015-02-01,110633722.0
2015-03-01,110427814.0
2015-04-01,113194224.0
2015-05-01,114042238.0
2015-06-01,114411403.0
2015-07-01,117705914.0
2015-08-01,119336098.0
2015-09-01,122387616.0
2015-10-01,116125030.0
2015-11-01,119101032.0
2015-12-01,125257796.0
2016-01-01,123593942.0
2016-02-01,123905036.0
2016-03-01,122609683.0
2016-04-01,124314412.0
2016-05-01,132989826.0
2016-06-01,141618187.0
2016-07-01,143440720.0
2016-08-01,140953368.0
2016-09-01,144249480.0
2016-10-01,143466142.0
2016-11-01,145778105.0
2016-12-01,158819009.0
2017-01-01,146658514.0
2017-02-01,148527302.0
2017-03-01,161879981.0
2017-04-01,167032299.0
2017-05-01,163336834.0
2017-06-01,164816575.0
2017-07-01,166804991.0
2017-08-01,163947691.0
2017-09-01,173043163.0
2017-10-01,177623941.0
2017-11-01,172840497.0
2017-12-01,178934681.0
2018-01-01,165820416.0
2018-02-01,171103536.0
2018-03-01,180933529.0
2018-04-01,181275101.0
2018-05-01,184789782.0
2018-06-01,191994588.0
2018-07-01,198139825.0
2018-08-01,206746437.0
2018-09-01,182930431.0
2018-10-01,171265273.0
2018-11-01,165664845.0
2018-12-01,171042849.0
2019-01-01,169842661.0
2019-02-01,176521295.0
2019-03-01,183259853.0
2019-04-01,183048052.0
2019-05-01,194383140.0
2019-06-01,189374338.0
2019-07-01,190144056.0
2019-08-01,209488764.0
2019-09-01,211051521.0
2019-10-01,219011738.0
2019-11-01,226333688.0
2019-12-01,251567651.0
2020-01-01,258611781.0
2020-02-01,262494949.0
2020-03-01,284291940.0
2020-04-01,348193854.0
2020-05-01,353135682.0
2020-06-01,383568124.0
2020-07-01,383540193.0
2020-08-01,353780358.0
2020-09-01,344851675.0
2020-10-01,340783713.0
2020-11-01,310571655.0
2020-12-01,304266698.0
2021-01-01,298319076.0
2021-02-01,305888214.0
2021-03-01,335684872.0
2021-04-01,336733497.0
2021-05-01,347573599.0
2021-06-01,374941904.0
2021-07-01,375434111.0
2021-08-01,370233840.0
2021-09-01,395555097.0
2021-10-01,426233713.0
2021-11-01,462431773.0
2021-12-01,448335912.0
2022-01-01,445850033.0
2022-02-01,452784537.0
2022-03-01,514199066.0
2022-04-01,576875295.0
2022-05-01,577192485.0
2022-06-01,614398216.0
2022-07-01,667300977.0
2022-08-01,700181673.0
2022-09-01,737017459.0
2022-10-01,788813147.0
2022-11-01,831842590.0
2022-12-01,975337332.0
2023-01-01,928563202.0
2023-02-01,1011006872.0
2023-03-01,1121935555.0
2023-04-01,1168762566.0
2023-05-01,1028649199.0
2023-06-01,1135319561.0
2023-07-01,1186993153.0
2023-08-01,1238240977.0
2023-09-01,1275512766.0
2023-10-01,1249614024.0
2023-11-01,1209157005.0
2023-12-01,1302850252.0
2024-01-01,1276195451.0
2024-02-01,1360082852.0
2024-03-01,1354341093.0
2024-04-01,1373141736.0
2024-05-01,1420827223.0
2024-06-01,1601663949.0
2024-07-01,1585070526.0
2024-08-01,1636972165.0
2024-09-01,1782950842.0
2024-10-01,1716766175.0
2024-11-01,1675838772.0
2024-12-01,1894442174.0
2025-01-01,1832073431.0
2025-02-01,1967316209.0
2025-03-01,2088238506.0
2025-04-01,2051920342.0
2025-05-01,2089457298.0
2025-06-01,2323427650.0
2025-07-01,2241324096.0
2025-08-01,2283660068.0
