Tarih,TP_PBD_H09
2008-03-01,372435011.0
2008-04-01,374709014.0
2008-05-01,370137438.0
2008-06-01,379097979.0
2008-07-01,380641620.0
2008-08-01,381053390.0
2008-09-01,399314554.0
2008-10-01,414116682.0
2008-11-01,422482232.0
2008-12-01,436380325.0
2009-01-01,435510154.0
2009-02-01,444276689.0
2009-03-01,447061458.0
2009-04-01,439284789.0
2009-05-01,443839022.0
2009-06-01,450220461.0
2009-07-01,452153251.0
2009-08-01,457238234.0
2009-09-01,468103547.0
2009-10-01,471896475.0
2009-11-01,484503316.0
2009-12-01,493060975.0
2010-01-01,491925514.0
2010-02-01,500267353.0
2010-03-01,508028109.0
2010-04-01,506739804.0
2010-05-01,515038013.0
2010-06-01,532117277.0
2010-07-01,533291863.0
2010-08-01,537446147.0
2010-09-01,546109351.0
2010-10-01,551318229.0
2010-11-01,560599376.0
2010-12-01,587261177.0
2011-01-01,585506045.0
2011-02-01,600590517.0
2011-03-01,612916566.0
2011-04-01,615968600.0
2011-05-01,630708198.0
2011-06-01,640200133.0
2011-07-01,649010941.0
2011-08-01,661883190.0
2011-09-01,663929435.0
2011-10-01,657814714.0
2011-11-01,661091530.0
2011-12-01,674409579.0
2012-01-01,659931261.0
2012-02-01,663809764.0
2012-03-01,672025170.0
2012-04-01,674704190.0
2012-05-01,683957100.0
2012-06-01,694307425.0
2012-07-01,697424791.0
2012-08-01,705819744.0
2012-09-01,717634909.0
2012-10-01,726248626.0
2012-11-01,725095646.0
2012-12-01,743043389.0
2013-01-01,745255840.0
2013-02-01,752627312.0
2013-03-01,763321233.0
2013-04-01,772431756.0
2013-05-01,792034212.0
2013-06-01,807047573.0
2013-07-01,829743521.0
2013-08-01,848273726.0
2013-09-01,863518843.0
2013-10-01,868843841.0
2013-11-01,879344465.0
2013-12-01,908059333.0
2014-01-01,921325263.0
2014-02-01,922154061.0
2014-03-01,923380639.0
2014-04-01,926654456.0
2014-05-01,924114963.0
2014-06-01,942496619.0
2014-07-01,967001541.0
2014-08-01,967173176.0
2014-09-01,994182489.0
2014-10-01,984013436.0
2014-11-01,987533316.0
2014-12-01,1015920601.0
2015-01-01,1022057292.0
2015-02-01,1046179728.0
2015-03-01,1070387826.0
2015-04-01,1098268735.0
2015-05-01,1108585679.0
2015-06-01,1119496059.0
2015-07-01,1148945028.0
2015-08-01,1172420463.0
2015-09-01,1204692707.0
2015-10-01,1188074099.0
2015-11-01,1179305100.0
2015-12-01,1189495148.0
2016-01-01,1197885983.0
2016-02-01,1206624205.0
2016-03-01,1220421457.0
2016-04-01,1223924736.0
2016-05-01,1249963165.0
2016-06-01,1261520416.0
2016-07-01,1282795654.0
2016-08-01,1283703073.0
2016-09-01,1301518102.0
2016-10-01,1321651942.0
2016-11-01,1367445757.0
2016-12-01,1406872842.0
2017-01-01,1426505883.0
2017-02-01,1407933124.0
2017-03-01,1448942430.0
2017-04-01,1476089913.0
2017-05-01,1491806735.0
2017-06-01,1516294070.0
2017-07-01,1522315696.0
2017-08-01,1544897146.0
2017-09-01,1563134203.0
2017-10-01,1610022776.0
2017-11-01,1627300950.0
2017-12-01,1628023132.0
2018-01-01,1617630665.0
2018-02-01,1633682306.0
2018-03-01,1678040812.0
2018-04-01,1712468513.0
2018-05-01,1787144026.0
2018-06-01,1807860689.0
2018-07-01,1870996641.0
2018-08-01,2099272197.0
2018-09-01,2020764883.0
2018-10-01,1956073358.0
2018-11-01,1899242192.0
2018-12-01,1938998976.0
2019-01-01,1950687708.0
2019-02-01,1984646947.0
2019-03-01,2090276096.0
2019-04-01,2151020045.0
2019-05-01,2165907128.0
2019-06-01,2159862130.0
2019-07-01,2152836961.0
2019-08-01,2254518412.0
2019-09-01,2259287516.0
2019-10-01,2313425349.0
2019-11-01,2343648606.0
2019-12-01,2445447858.0
2020-01-01,2469235642.0
2020-02-01,2556911596.0
2020-03-01,2681493623.0
2020-04-01,2910666523.0
2020-05-01,2918865211.0
2020-06-01,3001226936.0
2020-07-01,3141593256.0
2020-08-01,3196795800.0
2020-09-01,3273110992.0
2020-10-01,3414449433.0
2020-11-01,3314555345.0
2020-12-01,3326512024.0
2021-01-01,3306057972.0
2021-02-01,3326645026.0
2021-03-01,3519147499.0
2021-04-01,3574864016.0
2021-05-01,3676730667.0
2021-06-01,3763771681.0
2021-07-01,3804781569.0
2021-08-01,3815142498.0
2021-09-01,3993750060.0
2021-10-01,4239266828.0
2021-11-01,5021717951.0
2021-12-01,5108132702.0
2022-01-01,5140228239.0
2022-02-01,5308036475.0
2022-03-01,5699858632.0
2022-04-01,5895872508.0
2022-05-01,6277459612.0
2022-06-01,6428508832.0
2022-07-01,6958505889.0
2022-08-01,7231185430.0
2022-09-01,7475494815.0
2022-10-01,7735052757.0
2022-11-01,7871318084.0
2022-12-01,8209273693.0
2023-01-01,8427505053.0
2023-02-01,8650527989.0
2023-03-01,9073195173.0
2023-04-01,9537845081.0
2023-05-01,9508104415.0
2023-06-01,10874575044.0
2023-07-01,11510220409.0
2023-08-01,11947306760.0
2023-09-01,12374659285.0
2023-10-01,12789135293.0
2023-11-01,13049971609.0
2023-12-01,13665141252.0
2024-01-01,13697119812.0
2024-02-01,14020214021.0
2024-03-01,14348468781.0
2024-04-01,14523330249.0
2024-05-01,14837921368.0
2024-06-01,15319202915.0
2024-07-01,15779371620.0
2024-08-01,16266261121.0
2024-09-01,16513150185.0
2024-10-01,16831499586.0
2024-11-01,16990486682.0
2024-12-01,17589298317.0
2025-01-01,17704488033.0
2025-02-01,18399229699.0
2025-03-01,19892822715.0
2025-04-01,20184286987.0
2025-05-01,20702747941.0
2025-06-01,21293587686.0
2025-07-01,21830111045.0
2025-08-01,22188709104.0
