Tarih,TP_PBD_G27
2014-03-01,1062682393.0
2014-04-01,1067902210.0
2014-05-01,1075340534.0
2014-06-01,1102970523.0
2014-07-01,1119672426.0
2014-08-01,1121472915.0
2014-09-01,1165976100.0
2014-10-01,1163284657.0
2014-11-01,1181467043.0
2014-12-01,1213987234.0
2015-01-01,1234762480.0
2015-02-01,1262458694.0
2015-03-01,1294969022.0
2015-04-01,1331984324.0
2015-05-01,1339400511.0
2015-06-01,1374342677.0
2015-07-01,1405083581.0
2015-08-01,1431533001.0
2015-09-01,1456269593.0
2015-10-01,1443697310.0
2015-11-01,1447064294.0
2015-12-01,1455745626.0
2016-01-01,1470519858.0
2016-02-01,1489801277.0
2016-03-01,1490752699.0
2016-04-01,1493215145.0
2016-05-01,1528646498.0
2016-06-01,1547696152.0
2016-07-01,1551224384.0
2016-08-01,1564439551.0
2016-09-01,1582186595.0
2016-10-01,1608612404.0
2016-11-01,1667362410.0
2016-12-01,1686524541.0
2017-01-01,1757491848.0
2017-02-01,1747260979.0
2017-03-01,1784539041.0
2017-04-01,1813797617.0
2017-05-01,1844754537.0
2017-06-01,1875902665.0
2017-07-01,1899428108.0
2017-08-01,1904742638.0
2017-09-01,1937628199.0
2017-10-01,1985301447.0
2017-11-01,2039975450.0
2017-12-01,2025541328.0
2018-01-01,2043688427.0
2018-02-01,2070476715.0
2018-03-01,2114987945.0
2018-04-01,2162151815.0
2018-05-01,2247947005.0
2018-06-01,2260506434.0
2018-07-01,2325432273.0
2018-08-01,2591577631.0
2018-09-01,2481154278.0
2018-10-01,2370533938.0
2018-11-01,2302539528.0
2018-12-01,2305957215.0
2019-01-01,2292435184.0
2019-02-01,2331986094.0
2019-03-01,2415958670.0
2019-04-01,2465882209.0
2019-05-01,2452167880.0
2019-06-01,2446780036.0
2019-07-01,2416874394.0
2019-08-01,2449149660.0
2019-09-01,2458505413.0
2019-10-01,2482871487.0
2019-11-01,2512425626.0
2019-12-01,2583603844.0
2020-01-01,2611266069.0
2020-02-01,2698718000.0
2020-03-01,2818748038.0
2020-04-01,3012414467.0
2020-05-01,3075027149.0
2020-06-01,3163122143.0
2020-07-01,3276431819.0
2020-08-01,3379502353.0
2020-09-01,3439454517.0
2020-10-01,3549584424.0
2020-11-01,3517775652.0
2020-12-01,3471293048.0
2021-01-01,3449885604.0
2021-02-01,3493001352.0
2021-03-01,3648594699.0
2021-04-01,3666560554.0
2021-05-01,3706010264.0
2021-06-01,3760908328.0
2021-07-01,3738064308.0
2021-08-01,3780695791.0
2021-09-01,3885541742.0
2021-10-01,4011817158.0
2021-11-01,4566310628.0
2021-12-01,4659350838.0
2022-01-01,4731143949.0
2022-02-01,4931262282.0
2022-03-01,5211668665.0
2022-04-01,5333436759.0
2022-05-01,5731351493.0
2022-06-01,5919698374.0
2022-07-01,6118630373.0
2022-08-01,6281093691.0
2022-09-01,6434894236.0
2022-10-01,6634575877.0
2022-11-01,6845126824.0
2022-12-01,7140899394.0
2023-01-01,7411388050.0
2023-02-01,7621940996.0
2023-03-01,8082519882.0
2023-04-01,8482667128.0
2023-05-01,8853581165.0
2023-06-01,9546768387.0
2023-07-01,9862401763.0
2023-08-01,9970732614.0
2023-09-01,10179329215.0
2023-10-01,10452240009.0
2023-11-01,10782136781.0
2023-12-01,11118177109.0
2024-01-01,11420186994.0
2024-02-01,11872387095.0
2024-03-01,12423074808.0
2024-04-01,12667354029.0
2024-05-01,13050963274.0
2024-06-01,13328254704.0
2024-07-01,13582353215.0
2024-08-01,14032818636.0
2024-09-01,14428981878.0
2024-10-01,14559263178.0
2024-11-01,14820239522.0
2024-12-01,15369556760.0
2025-01-01,15751377959.0
2025-02-01,16256419899.0
2025-03-01,17023162146.0
2025-04-01,17800782063.0
2025-05-01,18364712859.0
2025-06-01,18901360435.0
2025-07-01,19383494754.0
2025-08-01,19911292940.0
