Tarih,TP_PBD_G18
2013-10-01,11343521.0
2013-11-01,11935882.0
2013-12-01,12471911.0
2014-01-01,12648193.0
2014-02-01,12902633.0
2014-03-01,11000743.0
2014-04-01,11440673.0
2014-05-01,11299282.0
2014-06-01,11183321.0
2014-07-01,11146984.0
2014-08-01,11005936.0
2014-09-01,11285828.0
2014-10-01,11373735.0
2014-11-01,11347889.0
2014-12-01,11460141.0
2015-01-01,12013292.0
2015-02-01,12223165.0
2015-03-01,12124647.0
2015-04-01,12190918.0
2015-05-01,12344713.0
2015-06-01,12389247.0
2015-07-01,12541122.0
2015-08-01,12728539.0
2015-09-01,13063820.0
2015-10-01,12979630.0
2015-11-01,13196675.0
2015-12-01,13517631.0
2016-01-01,13522111.0
2016-02-01,13492113.0
2016-03-01,13521093.0
2016-04-01,13586284.0
2016-05-01,13764057.0
2016-06-01,14124408.0
2016-07-01,14391839.0
2016-08-01,15196335.0
2016-09-01,15742631.0
2016-10-01,17445968.0
2016-11-01,17532033.0
2016-12-01,17554113.0
2017-01-01,17747463.0
2017-02-01,19320931.0
2017-03-01,19063585.0
2017-04-01,19141252.0
2017-05-01,20572392.0
2017-06-01,21162388.0
2017-07-01,21525373.0
2017-08-01,22151336.0
2017-09-01,23382198.0
2017-10-01,24931362.0
2017-11-01,25823911.0
2017-12-01,28023067.0
2018-01-01,28453511.0
2018-02-01,28936487.0
2018-03-01,29954000.0
2018-04-01,31014571.0
2018-05-01,31503838.0
2018-06-01,32403926.0
2018-07-01,33563651.0
2018-08-01,35454500.0
2018-09-01,35464567.0
2018-10-01,35333575.0
2018-11-01,36366616.0
2018-12-01,36589707.0
2019-01-01,36427788.0
2019-02-01,37482649.0
2019-03-01,38514343.0
2019-04-01,38479384.0
2019-05-01,38472648.0
2019-06-01,38528681.0
2019-07-01,37738177.0
2019-08-01,38226531.0
2019-09-01,37796666.0
2019-10-01,38476248.0
2019-11-01,39012651.0
2019-12-01,40865373.0
2020-01-01,39884313.0
2020-02-01,39561842.0
2020-03-01,39621351.0
2020-04-01,39656383.0
2020-05-01,38538254.0
2020-06-01,39637256.0
2020-07-01,40042598.0
2020-08-01,39714717.0
2020-09-01,40395894.0
2020-10-01,40136508.0
2020-11-01,39680024.0
2020-12-01,40283471.0
2021-01-01,39254697.0
2021-02-01,38762123.0
2021-03-01,38598192.0
2021-04-01,38177028.0
2021-05-01,37881981.0
2021-06-01,37652540.0
2021-07-01,37355062.0
2021-08-01,36930425.0
2021-09-01,36919355.0
2021-10-01,37391715.0
2021-11-01,38661032.0
2021-12-01,40173665.0
2022-01-01,39163149.0
2022-02-01,38765669.0
2022-03-01,39715741.0
2022-04-01,39540555.0
2022-05-01,40825672.0
2022-06-01,41151734.0
2022-07-01,41610929.0
2022-08-01,43171128.0
2022-09-01,44791339.0
2022-10-01,47802264.0
2022-11-01,50496155.0
2022-12-01,53460355.0
2023-01-01,54495807.0
2023-02-01,54892110.0
2023-03-01,59313517.0
2023-04-01,61226042.0
2023-05-01,68385202.0
2023-06-01,71754634.0
2023-07-01,73563268.0
2023-08-01,75951728.0
2023-09-01,80123948.0
2023-10-01,84215301.0
2023-11-01,87029804.0
2023-12-01,90950649.0
2024-01-01,90671619.0
2024-02-01,92502505.0
2024-03-01,96652717.0
2024-04-01,96830650.0
2024-05-01,103624028.0
2024-06-01,107345066.0
2024-07-01,116375150.0
2024-08-01,119137564.0
2024-09-01,121713005.0
2024-10-01,124582573.0
2024-11-01,130653931.0
2024-12-01,135337494.0
2025-01-01,137963275.0
2025-02-01,139024104.0
2025-03-01,142239589.0
2025-04-01,147119420.0
2025-05-01,153577418.0
2025-06-01,154509082.0
2025-07-01,157613001.0
2025-08-01,159883957.0
