Tarih,TP_PBD_D31
2008-03-01,8141833.0
2008-04-01,7987883.0
2008-05-01,8028277.0
2008-06-01,8868615.0
2008-07-01,8433184.0
2008-08-01,8704573.0
2008-09-01,8949959.0
2008-10-01,7846734.0
2008-11-01,7534336.0
2008-12-01,7646950.0
2009-01-01,7000970.0
2009-02-01,6689579.0
2009-03-01,7823814.0
2009-04-01,8427928.0
2009-05-01,8524456.0
2009-06-01,9973975.0
2009-07-01,9908560.0
2009-08-01,10877508.0
2009-09-01,12124081.0
2009-10-01,11695646.0
2009-11-01,11865983.0
2009-12-01,14084197.0
2010-01-01,13961040.0
2010-02-01,14158278.0
2010-03-01,15673968.0
2010-04-01,15871534.0
2010-05-01,16167914.0
2010-06-01,17404639.0
2010-07-01,17508735.0
2010-08-01,17423152.0
2010-09-01,19000757.0
2010-10-01,18759054.0
2010-11-01,18993301.0
2010-12-01,20861221.0
2011-01-01,18569593.0
2011-02-01,18217249.0
2011-03-01,18315542.0
2011-04-01,17947539.0
2011-05-01,17782216.0
2011-06-01,18713823.0
2011-07-01,17781268.0
2011-08-01,17052855.0
2011-09-01,17289392.0
2011-10-01,17438369.0
2011-11-01,17101843.0
2011-12-01,17944079.0
2012-01-01,16622800.0
2012-02-01,16586723.0
2012-03-01,18650193.0
2012-04-01,17712760.0
2012-05-01,17850346.0
2012-06-01,20143421.0
2012-07-01,18524426.0
2012-08-01,18788604.0
2012-09-01,19242237.0
2012-10-01,18883811.0
2012-11-01,19717940.0
2012-12-01,23606130.0
2013-01-01,22475413.0
2013-02-01,22305856.0
2013-03-01,22589779.0
2013-04-01,21071357.0
2013-05-01,21677383.0
2013-06-01,23538536.0
2013-07-01,22645496.0
2013-08-01,23532639.0
2013-09-01,26568080.0
2013-10-01,24498384.0
2013-11-01,26018887.0
2013-12-01,28637294.0
2014-01-01,27105606.0
2014-02-01,27482896.0
2014-03-01,27530441.0
2014-04-01,26903821.0
2014-05-01,27200089.0
2014-06-01,30107803.0
2014-07-01,28036896.0
2014-08-01,28124744.0
2014-09-01,31405546.0
2014-10-01,28790715.0
2014-11-01,29271228.0
2014-12-01,34862600.0
2015-01-01,32788493.0
2015-02-01,33471608.0
2015-03-01,37291346.0
2015-04-01,36617342.0
2015-05-01,36346567.0
2015-06-01,39459833.0
2015-07-01,35496595.0
2015-08-01,36729429.0
2015-09-01,38658863.0
2015-10-01,36051753.0
2015-11-01,38480888.0
2015-12-01,40375850.0
2016-01-01,37927073.0
2016-02-01,36864987.0
2016-03-01,38680596.0
2016-04-01,37760278.0
2016-05-01,43218403.0
2016-06-01,41618961.0
2016-07-01,40613670.0
2016-08-01,40325605.0
2016-09-01,41473524.0
2016-10-01,40385231.0
2016-11-01,44280138.0
2016-12-01,48287742.0
2017-01-01,48359544.0
2017-02-01,49002024.0
2017-03-01,50706695.0
2017-04-01,49580897.0
2017-05-01,51377345.0
2017-06-01,52074528.0
2017-07-01,53159730.0
2017-08-01,53345860.0
2017-09-01,52438466.0
2017-10-01,55593244.0
2017-11-01,58306556.0
2017-12-01,60932034.0
2018-01-01,59724487.0
2018-02-01,60761483.0
2018-03-01,63786223.0
2018-04-01,62621301.0
2018-05-01,66166068.0
2018-06-01,67984754.0
2018-07-01,69702813.0
2018-08-01,77327888.0
2018-09-01,68920638.0
2018-10-01,63631172.0
2018-11-01,64801840.0
2018-12-01,68546737.0
2019-01-01,68086730.0
2019-02-01,72903955.0
2019-03-01,81099369.0
2019-04-01,77662543.0
2019-05-01,73957710.0
2019-06-01,73945053.0
2019-07-01,71873709.0
2019-08-01,75880537.0
2019-09-01,81079476.0
2019-10-01,82149803.0
2019-11-01,83053378.0
2019-12-01,81936886.0
2020-01-01,83005951.0
2020-02-01,84177168.0
2020-03-01,85033498.0
2020-04-01,85498895.0
2020-05-01,88224080.0
2020-06-01,92698028.0
2020-07-01,93237188.0
2020-08-01,93453185.0
2020-09-01,99825006.0
2020-10-01,101820920.0
2020-11-01,100425214.0
2020-12-01,109864526.0
2021-01-01,108915732.0
2021-02-01,110468883.0
2021-03-01,124173207.0
2021-04-01,123244877.0
2021-05-01,123755341.0
2021-06-01,130580865.0
2021-07-01,124791283.0
2021-08-01,126378483.0
2021-09-01,133829629.0
2021-10-01,139919800.0
2021-11-01,165477755.0
2021-12-01,170122587.0
2022-01-01,170287184.0
2022-02-01,175204959.0
2022-03-01,206787310.0
2022-04-01,209590124.0
2022-05-01,226806642.0
2022-06-01,235902987.0
2022-07-01,238462130.0
2022-08-01,245607790.0
2022-09-01,264465886.0
2022-10-01,276837992.0
2022-11-01,301622947.0
2022-12-01,345805841.0
2023-01-01,362229675.0
2023-02-01,375311700.0
2023-03-01,424801376.0
2023-04-01,438682834.0
2023-05-01,451448809.0
2023-06-01,484952156.0
2023-07-01,503537290.0
2023-08-01,502952474.0
2023-09-01,513337251.0
2023-10-01,528313358.0
2023-11-01,535034800.0
2023-12-01,579730297.0
2024-01-01,569867770.0
2024-02-01,582970563.0
2024-03-01,596758196.0
2024-04-01,617744095.0
2024-05-01,626659603.0
2024-06-01,664956838.0
2024-07-01,656229775.0
2024-08-01,636976276.0
2024-09-01,690366219.0
2024-10-01,667120783.0
2024-11-01,691552292.0
2024-12-01,790944825.0
2025-01-01,774331878.0
2025-02-01,786794016.0
2025-03-01,784603296.0
2025-04-01,831853343.0
2025-05-01,841776191.0
2025-06-01,916367918.0
2025-07-01,920291125.0
2025-08-01,945879349.0
