Tarih,TP_PBD_F30
2021-09-01,5282893408.0
2021-10-01,5511547090.0
2021-11-01,6319485440.0
2021-12-01,6557500107.0
2022-01-01,6655360438.0
2022-02-01,6857151683.0
2022-03-01,7356754178.0
2022-04-01,7560375764.0
2022-05-01,8067802417.0
2022-06-01,8361902572.0
2022-07-01,8891644492.0
2022-08-01,9242429375.0
2022-09-01,9563499007.0
2022-10-01,9897930942.0
2022-11-01,10174378558.0
2022-12-01,10616065468.0
2023-01-01,10807385705.0
2023-02-01,10999029008.0
2023-03-01,11429284012.0
2023-04-01,11778192828.0
2023-05-01,11748749310.0
2023-06-01,13342808582.0
2023-07-01,13941460259.0
2023-08-01,14096986007.0
2023-09-01,14459523587.0
2023-10-01,14871040129.0
2023-11-01,15317840447.0
2023-12-01,16048718899.0
2024-01-01,16352917230.0
2024-02-01,16883504044.0
2024-03-01,17409136839.0
2024-04-01,19493349011.0
2024-05-01,19911107853.0
2024-06-01,20454035022.0
2024-07-01,19440802675.0
2024-08-01,20203585581.0
2024-09-01,20725417780.0
2024-10-01,20942698076.0
2024-11-01,21157353800.0
2024-12-01,21966118270.0
2025-01-01,22467493118.0
2025-02-01,23111708441.0
2025-03-01,24126835694.0
2025-04-01,24638553433.0
2025-05-01,24896776297.0
2025-06-01,25804997697.0
2025-07-01,26569524552.0
2025-08-01,27002741214.0
