Tarih,TP_PBD_F06
2021-09-01,3673159057.0
2021-10-01,3878505283.0
2021-11-01,4669406882.0
2021-12-01,4742346652.0
2022-01-01,4781279918.0
2022-02-01,4941394542.0
2022-03-01,5277471559.0
2022-04-01,5368147313.0
2022-05-01,5812390737.0
2022-06-01,5926053352.0
2022-07-01,6376785820.0
2022-08-01,6658683953.0
2022-09-01,6882180061.0
2022-10-01,7103125400.0
2022-11-01,7257455328.0
2022-12-01,7511984031.0
2023-01-01,7781943391.0
2023-02-01,7889976142.0
2023-03-01,8226263550.0
2023-04-01,8572294749.0
2023-05-01,8722984929.0
2023-06-01,10032307305.0
2023-07-01,10770906214.0
2023-08-01,11122368320.0
2023-09-01,11458374770.0
2023-10-01,11968766993.0
2023-11-01,12334197190.0
2023-12-01,12873788337.0
2024-01-01,13105009557.0
2024-02-01,13444046172.0
2024-03-01,13845378511.0
2024-04-01,14127454020.0
2024-05-01,14539705342.0
2024-06-01,14857679848.0
2024-07-01,15436825426.0
2024-08-01,16060339674.0
2024-09-01,16374610720.0
2024-10-01,16847617766.0
2024-11-01,17262726275.0
2024-12-01,17776440427.0
2025-01-01,18392238265.0
2025-02-01,18865283638.0
2025-03-01,19509400668.0
2025-04-01,20163249255.0
2025-05-01,20634297965.0
2025-06-01,21076912398.0
2025-07-01,21885948268.0
2025-08-01,22403150069.0
