Tarih,TP_PBD_F03
2017-12-01,178934681.0
2018-01-01,165820416.0
2018-02-01,171103536.0
2018-03-01,180933529.0
2018-04-01,181275101.0
2018-05-01,184789782.0
2018-06-01,191994588.0
2018-07-01,198139825.0
2018-08-01,206746437.0
2018-09-01,182930431.0
2018-10-01,171265273.0
2018-11-01,165664845.0
2018-12-01,171042849.0
2019-01-01,169842661.0
2019-02-01,176521295.0
2019-03-01,183259853.0
2019-04-01,183048052.0
2019-05-01,194383140.0
2019-06-01,189374338.0
2019-07-01,190144056.0
2019-08-01,209488764.0
2019-09-01,211051521.0
2019-10-01,219011738.0
2019-11-01,226333688.0
2019-12-01,251567651.0
2020-01-01,258611781.0
2020-02-01,262494949.0
2020-03-01,284291940.0
2020-04-01,348193854.0
2020-05-01,353135682.0
2020-06-01,383568124.0
2020-07-01,383540193.0
2020-08-01,353780358.0
2020-09-01,344851675.0
2020-10-01,340783713.0
2020-11-01,310571655.0
2020-12-01,304266700.0
2021-01-01,298319078.0
2021-02-01,305888216.0
2021-03-01,335684874.0
2021-04-01,336733500.0
2021-05-01,347573602.0
2021-06-01,374941907.0
2021-07-01,375434114.0
2021-08-01,370233843.0
2021-09-01,395555100.0
2021-10-01,426233716.0
2021-11-01,462431776.0
2021-12-01,448335915.0
2022-01-01,445850036.0
2022-02-01,452784540.0
2022-03-01,514199069.0
2022-04-01,576875299.0
2022-05-01,577192488.0
2022-06-01,614398219.0
2022-07-01,667300981.0
2022-08-01,700181676.0
2022-09-01,737017463.0
2022-10-01,788813151.0
2022-11-01,831842594.0
2022-12-01,975337336.0
2023-01-01,928563206.0
2023-02-01,1011006876.0
2023-03-01,1121935559.0
2023-04-01,1168762570.0
2023-05-01,1028649202.0
2023-06-01,1135319565.0
2023-07-01,1186993157.0
2023-08-01,1238240982.0
2023-09-01,1275512770.0
2023-10-01,1249614029.0
2023-11-01,1209157010.0
2023-12-01,1302850252.0
2024-01-01,1276195451.0
2024-02-01,1360082852.0
2024-03-01,1354341093.0
2024-04-01,1374019857.0
2024-05-01,1421562447.0
2024-06-01,1604030916.0
2024-07-01,1580226542.0
2024-08-01,1631491049.0
2024-09-01,1777174211.0
2024-10-01,1710753774.0
2024-11-01,1669723644.0
2024-12-01,1887974924.0
2025-01-01,1825571403.0
2025-02-01,1960497933.0
2025-03-01,2081076467.0
2025-04-01,2044720717.0
2025-05-01,2082456876.0
2025-06-01,2317172974.0
2025-07-01,2234609738.0
2025-08-01,2277324855.0
