Tarih,TP_PBD_F12
2000-01-01,19279209.0
2000-02-01,20388043.0
2000-03-01,21251417.0
2000-04-01,22058352.0
2000-05-01,23394055.0
2000-06-01,23646032.0
2000-07-01,24202278.0
2000-08-01,25156478.0
2000-09-01,26189357.0
2000-10-01,26664598.0
2000-11-01,26676490.0
2000-12-01,25277821.0
2001-01-01,25586657.0
2001-02-01,30020851.0
2001-03-01,33917923.0
2001-04-01,36701355.0
2001-05-01,38456395.0
2001-06-01,44430114.0
2001-07-01,48243340.0
2001-08-01,52196006.0
2001-09-01,59561541.0
2001-10-01,63175734.0
2001-11-01,59951561.0
2001-12-01,59596905.0
2002-01-01,53248283.0
2002-02-01,55913975.0
2002-03-01,53975515.0
2002-04-01,54064910.0
2002-05-01,58387033.0
2002-06-01,64138269.0
2002-07-01,70076177.0
2002-08-01,68334907.0
2002-09-01,70037125.0
2002-10-01,71217014.0
2002-11-01,67080036.0
2002-12-01,72287470.0
2003-01-01,72208175.0
2003-02-01,69574107.0
2003-03-01,68917868.0
2003-04-01,65525067.0
2003-05-01,61965816.0
2003-06-01,62261026.0
2003-07-01,62383324.0
2003-08-01,62020842.0
2003-09-01,63122526.0
2003-10-01,68307883.0
2003-11-01,68866625.0
2003-12-01,68816810.0
2004-01-01,63624159.0
2004-02-01,62419908.0
2004-03-01,61735078.0
2004-04-01,64355584.0
2004-05-01,67670123.0
2004-06-01,68197247.0
2004-07-01,68389536.0
2004-08-01,71716121.0
2004-09-01,74391880.0
2004-10-01,75626032.0
2004-11-01,75785444.0
2004-12-01,76330235.0
2005-01-01,71984803.0
2005-02-01,70034832.0
2005-03-01,72365988.0
2005-04-01,73464711.0
2005-05-01,71149864.0
2005-06-01,71593588.0
2005-07-01,71606279.0
2005-08-01,74099013.0
2005-09-01,76475924.0
2005-10-01,73741970.0
2005-11-01,73506392.0
2005-12-01,79678622.0
2006-01-01,79434386.0
2006-02-01,78444033.0
2006-03-01,79591707.0
2006-04-01,80066967.0
2006-05-01,95221603.0
2006-06-01,94262798.0
2006-07-01,91074218.0
2006-08-01,94423418.0
2006-09-01,97583807.0
2006-10-01,99718954.0
2006-11-01,102995964.0
2006-12-01,106124357.0
2007-01-01,107862291.0
2007-02-01,109874592.0
2007-03-01,110545155.0
2007-04-01,112064163.0
2007-05-01,112701601.0
2007-06-01,112274015.0
2007-07-01,112585558.0
2007-08-01,111962727.0
2007-09-01,109569309.0
2007-10-01,108987842.0
2007-11-01,108728861.0
2007-12-01,110430665.0
2008-01-01,109379461.0
2008-02-01,112482866.0
2008-03-01,122607850.0
2008-04-01,122465104.0
2008-05-01,121170205.0
2008-06-01,122801362.0
2008-07-01,120372951.0
2008-08-01,119864021.0
2008-09-01,121224742.0
2008-10-01,129320835.0
2008-11-01,130184855.0
2008-12-01,136268674.0
2009-01-01,136912165.0
2009-02-01,140049092.0
2009-03-01,144099745.0
2009-04-01,140348836.0
2009-05-01,142802605.0
2009-06-01,142426784.0
2009-07-01,142220887.0
2009-08-01,145457406.0
2009-09-01,149085750.0
2009-10-01,149403956.0
2009-11-01,149771280.0
2009-12-01,148548517.0
2010-01-01,149567016.0
2010-02-01,146793796.0
2010-03-01,147155389.0
2010-04-01,147780957.0
2010-05-01,142594135.0
2010-06-01,143555795.0
2010-07-01,147667101.0
2010-08-01,150793534.0
2010-09-01,154126237.0
2010-10-01,155603006.0
2010-11-01,155428491.0
2010-12-01,154705408.0
2011-01-01,155150721.0
2011-02-01,160301905.0
2011-03-01,165393874.0
2011-04-01,165834370.0
2011-05-01,167068497.0
2011-06-01,169345606.0
2011-07-01,175456332.0
2011-08-01,183203970.0
2011-09-01,191715847.0
2011-10-01,192154574.0
2011-11-01,196309003.0
2011-12-01,201940213.0
2012-01-01,196876288.0
2012-02-01,199304118.0
2012-03-01,203059119.0
2012-04-01,203798626.0
2012-05-01,209937211.0
2012-06-01,210629189.0
2012-07-01,208658500.0
2012-08-01,210325256.0
2012-09-01,210946975.0
2012-10-01,212091305.0
2012-11-01,212806620.0
2012-12-01,217551936.0
2013-01-01,223295726.0
2013-02-01,220874125.0
2013-03-01,222357028.0
2013-04-01,228332639.0
2013-05-01,225444932.0
2013-06-01,225072301.0
2013-07-01,240331014.0
2013-08-01,258804981.0
2013-09-01,262202262.0
2013-10-01,265191809.0
2013-11-01,272893785.0
2013-12-01,289374424.0
2014-01-01,312448697.0
2014-02-01,318051748.0
2014-03-01,319205350.0
2014-04-01,319046408.0
2014-05-01,313750748.0
2014-06-01,305826819.0
2014-07-01,313802036.0
2014-08-01,322065124.0
2014-09-01,333632800.0
2014-10-01,339771692.0
2014-11-01,338217800.0
2014-12-01,327850194.0
2015-01-01,337592764.0
2015-02-01,353405196.0
2015-03-01,370429395.0
2015-04-01,393255806.0
2015-05-01,408424369.0
2015-06-01,421934851.0
2015-07-01,431182483.0
2015-08-01,452801844.0
2015-09-01,467760809.0
2015-10-01,464465497.0
2015-11-01,451259541.0
2015-12-01,438042019.0
2016-01-01,438223815.0
2016-02-01,442816402.0
2016-03-01,457073477.0
2016-04-01,455470135.0
2016-05-01,453251744.0
2016-06-01,449214004.0
2016-07-01,441037775.0
2016-08-01,439636771.0
2016-09-01,436673529.0
2016-10-01,445930097.0
2016-11-01,495789945.0
2016-12-01,516228852.0
2017-01-01,552111991.0
2017-02-01,543839107.0
2017-03-01,563757267.0
2017-04-01,577568778.0
2017-05-01,583084344.0
2017-06-01,584229720.0
2017-07-01,576470204.0
2017-08-01,586816371.0
2017-09-01,601718396.0
2017-10-01,618466986.0
2017-11-01,637654308.0
2017-12-01,629755847.0
2018-01-01,637098828.0
2018-02-01,645650995.0
2018-03-01,656608955.0
2018-04-01,676641023.0
2018-05-01,753704184.0
2018-06-01,750984560.0
2018-07-01,791636999.0
2018-08-01,999042501.0
2018-09-01,930697988.0
2018-10-01,877458683.0
2018-11-01,826340805.0
2018-12-01,861029244.0
2019-01-01,884326134.0
2019-02-01,931201917.0
2019-03-01,1044780930.0
2019-04-01,1089185396.0
2019-05-01,1091324494.0
2019-06-01,1082485008.0
2019-07-01,1043701293.0
2019-08-01,1093070359.0
2019-09-01,1085501513.0
2019-10-01,1112318768.0
2019-11-01,1112846750.0
2019-12-01,1152203796.0
2020-01-01,1163574235.0
2020-02-01,1247165950.0
2020-03-01,1286896224.0
2020-04-01,1363721267.0
2020-05-01,1369143194.0
2020-06-01,1379637431.0
2020-07-01,1485697409.0
2020-08-01,1600533524.0
2020-09-01,1689741279.0
2020-10-01,1839337771.0
