Tarih,TP_PBD_D07
2006-03-01,-53123578.0
2006-04-01,-55333964.0
2006-05-01,-66327301.0
2006-06-01,-68942252.0
2006-07-01,-65441831.0
2006-08-01,-61120406.0
2006-09-01,-65308898.0
2006-10-01,-63407538.0
2006-11-01,-63855405.0
2006-12-01,-64511237.0
2007-01-01,-62129695.0
2007-02-01,-62633429.0
2007-03-01,-63186018.0
2007-04-01,-61735468.0
2007-05-01,-63260562.0
2007-06-01,-65771767.0
2007-07-01,-64051500.0
2007-08-01,-65825877.0
2007-09-01,-61774415.0
2007-10-01,-59689876.0
2007-11-01,-61325494.0
2007-12-01,-64230342.0
2008-01-01,-64254966.0
2008-02-01,-67417330.0
2008-03-01,-76286971.0
2008-04-01,-75057373.0
2008-05-01,-72953450.0
2008-06-01,-76022398.0
2008-07-01,-74243697.0
2008-08-01,-75356085.0
2008-09-01,-80867222.0
2008-10-01,-90286615.0
2008-11-01,-87210574.0
2008-12-01,-85746205.0
2009-01-01,-87198699.0
2009-02-01,-84958402.0
2009-03-01,-85060470.0
2009-04-01,-79247407.0
2009-05-01,-75863470.0
2009-06-01,-78313492.0
2009-07-01,-74742570.0
2009-08-01,-75482063.0
2009-09-01,-76021887.0
2009-10-01,-74787335.0
2009-11-01,-77782826.0
2009-12-01,-81363999.0
2010-01-01,-81857247.0
2010-02-01,-87539824.0
2010-03-01,-91738818.0
2010-04-01,-92174405.0
2010-05-01,-98889302.0
2010-06-01,-106556642.0
2010-07-01,-111522561.0
2010-08-01,-109310851.0
2010-09-01,-110374464.0
2010-10-01,-112370897.0
2010-11-01,-118906403.0
2010-12-01,-130890422.0
2011-01-01,-138430020.0
2011-02-01,-138493814.0
2011-03-01,-139667398.0
2011-04-01,-143009528.0
2011-05-01,-154727953.0
2011-06-01,-159740116.0
2011-07-01,-167808699.0
2011-08-01,-177979901.0
2011-09-01,-187265172.0
2011-10-01,-178991984.0
2011-11-01,-187004395.0
2011-12-01,-184153421.0
2012-01-01,-182417279.0
2012-02-01,-184098084.0
2012-03-01,-186538213.0
2012-04-01,-196028522.0
2012-05-01,-205012091.0
2012-06-01,-204238601.0
2012-07-01,-202517593.0
2012-08-01,-211254427.0
2012-09-01,-209001745.0
2012-10-01,-213348306.0
2012-11-01,-215601149.0
2012-12-01,-220943749.0
2013-01-01,-226697917.0
2013-02-01,-234159589.0
2013-03-01,-249254334.0
2013-04-01,-259614253.0
2013-05-01,-271797825.0
2013-06-01,-286924319.0
2013-07-01,-290894062.0
2013-08-01,-313790907.0
2013-09-01,-315135910.0
2013-10-01,-311617611.0
2013-11-01,-324579001.0
2013-12-01,-352256990.0
2014-01-01,-366751219.0
2014-02-01,-358527934.0
2014-03-01,-353353195.0
2014-04-01,-354698097.0
2014-05-01,-355512182.0
2014-06-01,-361933704.0
2014-07-01,-365490329.0
2014-08-01,-371922514.0
2014-09-01,-398883831.0
2014-10-01,-397098572.0
2014-11-01,-402811638.0
2014-12-01,-416423513.0
2015-01-01,-441316038.0
2015-02-01,-448543153.0
2015-03-01,-473119231.0
2015-04-01,-494714332.0
2015-05-01,-493488280.0
2015-06-01,-499820969.0
2015-07-01,-520263789.0
2015-08-01,-544464916.0
2015-09-01,-562924312.0
2015-10-01,-542210310.0
2015-11-01,-530569034.0
2015-12-01,-499589416.0
2016-01-01,-514170264.0
2016-02-01,-521401400.0
2016-03-01,-502871680.0
2016-04-01,-502291823.0
2016-05-01,-522778268.0
2016-06-01,-516473299.0
2016-07-01,-533358981.0
2016-08-01,-520277266.0
2016-09-01,-522712457.0
2016-10-01,-538782348.0
2016-11-01,-592377236.0
2016-12-01,-593635182.0
2017-01-01,-667529308.0
2017-02-01,-635514689.0
2017-03-01,-637729821.0
2017-04-01,-636242740.0
2017-05-01,-650931567.0
2017-06-01,-640531681.0
2017-07-01,-636230819.0
2017-08-01,-631184774.0
2017-09-01,-645874025.0
2017-10-01,-692265131.0
2017-11-01,-719483081.0
2017-12-01,-699198264.0
2018-01-01,-713795523.0
2018-02-01,-716877651.0
2018-03-01,-738579142.0
2018-04-01,-763682238.0
2018-05-01,-849930088.0
2018-06-01,-850866523.0
2018-07-01,-909530461.0
2018-08-01,-1212629541.0
2018-09-01,-1059257444.0
2018-10-01,-944326474.0
2018-11-01,-869234517.0
2018-12-01,-857449253.0
2019-01-01,-854912342.0
2019-02-01,-858290567.0
2019-03-01,-907327865.0
2019-04-01,-944430923.0
2019-05-01,-915051989.0
2019-06-01,-891533165.0
2019-07-01,-851901316.0
2019-08-01,-871706859.0
2019-09-01,-836719115.0
2019-10-01,-829131802.0
2019-11-01,-826532729.0
2019-12-01,-853191498.0
2020-01-01,-857101987.0
2020-02-01,-889359382.0
2020-03-01,-917790669.0
2020-04-01,-955309565.0
2020-05-01,-950742991.0
2020-06-01,-952424548.0
2020-07-01,-1003875875.0
2020-08-01,-1064245551.0
2020-09-01,-1105429838.0
2020-10-01,-1157611224.0
2020-11-01,-1097414112.0
2020-12-01,-1070349743.0
2021-01-01,-1073104724.0
2021-02-01,-1078679743.0
2021-03-01,-1190873031.0
2021-04-01,-1177473084.0
2021-05-01,-1200721195.0
2021-06-01,-1207362329.0
2021-07-01,-1174753172.0
2021-08-01,-1157704563.0
2021-09-01,-1207534522.0
2021-10-01,-1271931799.0
2021-11-01,-1681777230.0
2021-12-01,-1705607746.0
2022-01-01,-1742026806.0
2022-02-01,-1798408445.0
2022-03-01,-1886421509.0
2022-04-01,-1892513355.0
2022-05-01,-2072068699.0
2022-06-01,-2106215157.0
2022-07-01,-2232343445.0
2022-08-01,-2260282623.0
2022-09-01,-2298715839.0
2022-10-01,-2331731781.0
2022-11-01,-2363397598.0
2022-12-01,-2381555837.0
2023-01-01,-2437723076.0
2023-02-01,-2493684772.0
2023-03-01,-2537569840.0
2023-04-01,-2586985791.0
2023-05-01,-2709672718.0
2023-06-01,-3366326254.0
2023-07-01,-3508463715.0
2023-08-01,-3492504841.0
2023-09-01,-3633974170.0
2023-10-01,-3804988035.0
2023-11-01,-3992695743.0
2023-12-01,-4126031643.0
2024-01-01,-4310857805.0
2024-02-01,-4481938550.0
2024-03-01,-4770299858.0
2024-04-01,-4802637025.0
2024-05-01,-4948334219.0
2024-06-01,-5120198932.0
2024-07-01,-5270328112.0
2024-08-01,-5398796943.0
2024-09-01,-5551702601.0
2024-10-01,-5672559089.0
2024-11-01,-5715961703.0
2024-12-01,-5948183419.0
2025-01-01,-6293589872.0
2025-02-01,-6375284967.0
2025-03-01,-6854220087.0
2025-04-01,-6913234216.0
2025-05-01,-7242573427.0
2025-06-01,-7604133150.0
2025-07-01,-7852403965.0
2025-08-01,-8160370938.0
