Tarih,TP_KB_KRE19
2014-07-01,5306.0
2014-08-01,5044.0
2014-09-01,7362.0
2014-10-01,6997.0
2014-11-01,6831.0
2014-12-01,6615.0
2015-01-01,7986.0
2015-02-01,7491.0
2015-03-01,8254.0
2015-04-01,7767.0
2015-05-01,7739.0
2015-06-01,7250.0
2015-07-01,6781.0
2015-08-01,6269.0
2015-09-01,5904.0
2015-10-01,5601.0
2015-11-01,5194.0
2015-12-01,4836.0
2016-01-01,5636.0
2016-02-01,9293.0
2016-03-01,8933.0
2016-04-01,8585.0
2016-05-01,8056.0
2016-06-01,26826.0
2016-07-01,26404.0
2016-08-01,25075.0
2016-09-01,25123.0
2016-10-01,25906.0
2016-11-01,43164.0
2016-12-01,100428.0
2017-01-01,100373.0
2017-02-01,101429.0
2017-03-01,102692.0
2017-04-01,102354.0
2017-05-01,220933.0
2017-06-01,219424.0
2017-07-01,218872.0
2017-08-01,235428.0
2017-09-01,240854.0
2017-10-01,249242.0
2017-11-01,251886.0
2017-12-01,246476.0
2018-01-01,36361.0
2018-02-01,35167.0
2018-03-01,34515.0
2018-04-01,33859.0
2018-05-01,33975.0
2018-06-01,33454.0
2018-07-01,32928.0
2018-08-01,32264.0
2018-09-01,11632.0
2018-10-01,10934.0
2018-11-01,9911.0
2018-12-01,36565.0
2019-01-01,36146.0
2019-02-01,35257.0
2019-03-01,87932.0
2019-04-01,89092.0
2019-05-01,59741.0
2019-06-01,58470.0
2019-07-01,96625.0
2019-08-01,98764.0
2019-09-01,116121.0
2019-10-01,117559.0
2019-11-01,180032.0
2019-12-01,184409.0
2020-01-01,213034.0
2020-02-01,267933.0
2020-03-01,329658.0
2020-04-01,448169.0
2020-05-01,633010.0
2020-06-01,926516.0
2020-07-01,1355447.0
2020-08-01,1343201.0
2020-09-01,1321546.0
2020-10-01,1342011.0
2020-11-01,1925713.0
2020-12-01,1656270.0
2021-01-01,1651057.0
2021-02-01,1931407.0
2021-03-01,2793941.0
2021-04-01,3164910.0
2021-05-01,3351261.0
2021-06-01,3102968.0
2021-07-01,2776309.0
2021-08-01,2920287.0
2021-09-01,3124024.0
2021-10-01,3367212.0
2021-11-01,4095574.0
2021-12-01,4733628.0
2022-01-01,4499076.0
2022-02-01,4471463.0
2022-03-01,4345225.0
2022-04-01,4530963.0
2022-05-01,5221149.0
2022-06-01,4882057.0
2022-07-01,4615655.0
2022-08-01,4533837.0
2022-09-01,4455026.0
2022-10-01,3935857.0
2022-11-01,4348740.0
2022-12-01,4585828.0
2023-01-01,4384178.0
2023-02-01,4076649.0
2023-03-01,4127451.0
2023-04-01,4224111.0
2023-05-01,4128245.0
2023-06-01,4391614.0
2023-07-01,4278918.0
2023-08-01,4221502.0
2023-09-01,4088781.0
2023-10-01,4478791.0
2023-11-01,6474572.0
2023-12-01,7071549.0
2024-01-01,7931084.0
2024-02-01,8043827.0
2024-03-01,8097367.0
2024-04-01,8440047.0
2024-05-01,8357993.0
2024-06-01,8867477.0
2024-07-01,9333597.0
2024-08-01,9268291.0
2024-09-01,9299900.0
2024-10-01,8918172.0
2024-11-01,6672741.0
2024-12-01,7045175.0
2025-01-01,6162483.0
2025-02-01,5934064.0
2025-03-01,4829613.0
2025-04-01,4824878.0
2025-05-01,4468400.0
2025-06-01,4550467.0
2025-07-01,5217715.0
2025-08-01,5680647.0
