Tarih,TP_KB_KRE13
2014-03-01,2002603.0
2014-04-01,1924946.0
2014-05-01,1881177.0
2014-06-01,1824105.0
2014-07-01,1760321.0
2014-08-01,1693041.0
2014-09-01,1615646.0
2014-10-01,1521961.0
2014-11-01,1492151.0
2014-12-01,1414407.0
2015-01-01,1389055.0
2015-02-01,1355095.0
2015-03-01,1358629.0
2015-04-01,1358402.0
2015-05-01,1373542.0
2015-06-01,1323647.0
2015-07-01,1310439.0
2015-08-01,1328592.0
2015-09-01,1330763.0
2015-10-01,1330785.0
2015-11-01,1302005.0
2015-12-01,1278491.0
2016-01-01,1271037.0
2016-02-01,1232653.0
2016-03-01,1217631.0
2016-04-01,1207978.0
2016-05-01,1195888.0
2016-06-01,1156594.0
2016-07-01,557265.0
2016-08-01,569542.0
2016-09-01,562792.0
2016-10-01,561691.0
2016-11-01,560137.0
2016-12-01,568781.0
2017-01-01,572973.0
2017-02-01,567384.0
2017-03-01,589949.0
2017-04-01,616406.0
2017-05-01,620020.0
2017-06-01,614784.0
2017-07-01,627389.0
2017-08-01,642564.0
2017-09-01,655880.0
2017-10-01,639637.0
2017-11-01,645390.0
2017-12-01,664728.0
2018-01-01,669036.0
2018-02-01,653698.0
2018-03-01,684629.0
2018-04-01,700616.0
2018-05-01,702976.0
2018-06-01,714607.0
2018-07-01,732966.0
2018-08-01,742329.0
2018-09-01,776813.0
2018-10-01,758503.0
2018-11-01,774976.0
2018-12-01,783676.0
2019-01-01,821088.0
2019-02-01,794829.0
2019-03-01,867864.0
2019-04-01,869042.0
2019-05-01,873906.0
2019-06-01,913339.0
2019-07-01,926015.0
2019-08-01,937656.0
2019-09-01,963882.0
2019-10-01,939847.0
2019-11-01,988130.0
2019-12-01,964193.0
2020-01-01,1015186.0
2020-02-01,1011637.0
2020-03-01,968179.0
2020-04-01,856008.0
2020-05-01,870760.0
2020-06-01,949699.0
2020-07-01,1079625.0
2020-08-01,1077735.0
2020-09-01,1136928.0
2020-10-01,1163760.0
2020-11-01,1236362.0
2020-12-01,1191321.0
2021-01-01,1275532.0
2021-02-01,1287025.0
2021-03-01,1344301.0
2021-04-01,1367594.0
2021-05-01,1354520.0
2021-06-01,1520273.0
2021-07-01,1597357.0
2021-08-01,1660962.0
2021-09-01,1740293.0
2021-10-01,1771777.0
2021-11-01,1907305.0
2021-12-01,2004212.0
2022-01-01,2101260.0
2022-02-01,2240137.0
2022-03-01,2377422.0
2022-04-01,2493028.0
2022-05-01,2693928.0
2022-06-01,2981569.0
2022-07-01,3096124.0
2022-08-01,3342196.0
2022-09-01,3630502.0
2022-10-01,3738505.0
2022-11-01,4166195.0
2022-12-01,4485412.0
2023-01-01,4917530.0
2023-02-01,4996480.0
2023-03-01,5538150.0
2023-04-01,6041510.0
2023-05-01,6526431.0
2023-06-01,7719888.0
2023-07-01,8328678.0
2023-08-01,9404491.0
2023-09-01,10288969.0
2023-10-01,10379311.0
2023-11-01,11531276.0
2023-12-01,12253124.0
2024-01-01,13109058.0
2024-02-01,14354384.0
2024-03-01,16016512.0
2024-04-01,16317746.0
2024-05-01,16123551.0
2024-06-01,16902289.0
2024-07-01,17406808.0
2024-08-01,19377186.0
2024-09-01,21145006.0
2024-10-01,21810898.0
2024-11-01,24693748.0
2024-12-01,26148666.0
2025-01-01,27494290.0
2025-02-01,28107440.0
2025-03-01,29751605.0
2025-04-01,31558147.0
2025-05-01,33901576.0
2025-06-01,36265105.0
2025-07-01,40752668.0
2025-08-01,44181648.0
