Tarih,TP_FINHESTNKS13_ZP45
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,
2006-01-01,
2006-04-01,
2006-07-01,
2006-10-01,
2007-01-01,
2007-04-01,
2007-07-01,
2007-10-01,
2008-01-01,
2008-04-01,
2008-07-01,
2008-10-01,
2009-01-01,
2009-04-01,
2009-07-01,
2009-10-01,
2010-01-01,
2010-04-01,
2010-07-01,
2010-10-01,653642288.92
2011-01-01,
2011-04-01,
2011-07-01,
2011-10-01,712389911.56
2012-01-01,
2012-04-01,
2012-07-01,
2012-10-01,753209928.35
2013-01-01,
2013-04-01,
2013-07-01,
2013-10-01,735564812.54
2014-01-01,
2014-04-01,
2014-07-01,
2014-10-01,807389042.71
2015-01-01,817519215.82
2015-04-01,840724511.62
2015-07-01,883063776.96
2015-10-01,867201896.5
2016-01-01,864141905.22
2016-04-01,904279351.29
2016-07-01,916739791.6
2016-10-01,978688377.11
2017-01-01,1072689109.15
2017-04-01,1109349249.04
2017-07-01,1140868045.58
2017-10-01,1208673206.15
2018-01-01,1234618759.83
2018-04-01,1264027242.18
2018-07-01,1405621664.61
2018-10-01,1437030385.84
2019-01-01,1501799313.39
2019-04-01,1616935275.72
2019-07-01,1695020197.27
2019-10-01,1860830536.71
2020-01-01,1970892702.9
2020-04-01,2220316904.05
2020-07-01,2441568778.57
2020-10-01,2509909688.95
2021-01-01,2569876409.98
2021-04-01,2702921392.12
2021-07-01,2844252373.16
2021-10-01,3599874728.69
2022-01-01,4285321013.38
2022-04-01,4705302668.0
2022-07-01,5231851200.65
2022-10-01,6204158811.59
2023-01-01,6852427689.24
2023-04-01,7842454112.35
2023-07-01,8380610017.11
2023-10-01,10291846836.73
2024-01-01,11089865323.39
2024-04-01,11559419038.54
2024-07-01,12398631305.08
2024-10-01,14106991444.22
2025-01-01,15033547591.22
2025-04-01,16391234466.91
