Tarih,TP_DT_IT_FIY_D15_2010
2016-03-01,96.421967721
2016-04-01,96.8024896558
2016-05-01,97.0795079451
2016-06-01,95.0883013821
2016-07-01,95.6635107826
2016-08-01,94.2031957571
2016-09-01,95.7130975869
2016-10-01,97.7429894876
2016-11-01,91.4430206302
2016-12-01,91.9746997278
2017-01-01,86.8696166282
2017-02-01,92.0311315065
2017-03-01,90.6675210911
2017-04-01,90.3006982864
2017-05-01,93.2503523189
2017-06-01,93.9801413393
2017-07-01,92.7252062094
2017-08-01,97.9960791096
2017-09-01,99.3673142921
2017-10-01,95.9810171688
2017-11-01,94.4003160448
2017-12-01,96.2519161922
2018-01-01,93.1990229791
2018-02-01,96.1147443493
2018-03-01,94.6585019155
2018-04-01,93.7727580889
2018-05-01,86.340192034
2018-06-01,90.3822207617
2018-07-01,88.4462997638
2018-08-01,90.2460648688
2018-09-01,91.2422156096
2018-10-01,94.4859890642
2018-11-01,90.2379804259
2018-12-01,99.7475897601
2019-01-01,100.8808684853
2019-02-01,96.0222813226
2019-03-01,95.8740823595
2019-04-01,93.6144417995
2019-05-01,93.3862549964
2019-06-01,93.2926327433
2019-07-01,99.8951624627
2019-08-01,95.5137361406
2019-09-01,100.0063992534
2019-10-01,98.0917361651
2019-11-01,93.4215505313
2019-12-01,98.382133806
2020-01-01,97.7662497386
2020-02-01,89.9439579573
2020-03-01,94.7144037892
2020-04-01,100.4929221488
2020-05-01,89.5054756639
2020-06-01,109.9994548848
2020-07-01,106.6868768284
2020-08-01,97.2757637618
2020-09-01,106.546994898
2020-10-01,98.5197163005
2020-11-01,105.667120959
2020-12-01,98.3186460548
2021-01-01,92.4803652678
2021-02-01,88.2366727269
2021-03-01,95.8264233743
2021-04-01,99.0771128013
2021-05-01,103.4060962378
2021-06-01,99.6264912362
2021-07-01,101.7844223829
2021-08-01,105.9123170427
2021-09-01,107.9404763676
2021-10-01,102.2795345687
2021-11-01,102.6364796724
2021-12-01,100.4171301502
2022-01-01,93.7081800607
2022-02-01,100.2131863038
2022-03-01,102.1275015091
2022-04-01,99.0478609496
2022-05-01,103.6593639354
2022-06-01,104.9495545503
2022-07-01,111.5152794846
2022-08-01,109.2534900983
2022-09-01,106.8940252946
2022-10-01,109.9874532866
2022-11-01,114.4271380288
2022-12-01,119.091788333
2023-01-01,125.2121045177
2023-02-01,127.6437665709
2023-03-01,124.6952669415
2023-04-01,123.690240427
2023-05-01,122.2826868871
2023-06-01,122.6564019259
2023-07-01,126.3891302719
2023-08-01,124.8334551101
2023-09-01,126.8499527974
2023-10-01,124.5505622653
2023-11-01,125.2493860564
2023-12-01,123.7916142639
2024-01-01,139.452641077
2024-02-01,146.3186328444
2024-03-01,159.0806042476
2024-04-01,167.4077118715
2024-05-01,160.6815511111
2024-06-01,136.7129986967
2024-07-01,129.7442702149
2024-08-01,138.947998408
2024-09-01,155.1559598803
2024-10-01,161.5075142183
2024-11-01,168.7870377125
2024-12-01,161.6918857948
2025-01-01,138.2204059795
2025-02-01,156.2349459982
2025-03-01,166.0464315187
2025-04-01,172.1355621772
2025-05-01,187.4466799411
2025-06-01,162.2489746699
2025-07-01,152.4813941522
2025-08-01,149.3631707735
