Tarih,TP_YDYDYSEKTOR_YY20
2000-01-01,1693.0
2001-01-01,1135.0
2002-01-01,1765.0
2003-01-01,3490.0
2004-01-01,3557.0
2005-01-01,3640.0
2006-01-01,2058.0
2007-01-01,4791.0
2008-01-01,2833.0
2009-01-01,10287.0
2010-01-01,15363.0
2011-01-01,18149.0
2012-01-01,23398.0
2013-01-01,12946.0
2014-01-01,17063.0
2015-01-01,14803.0
2016-01-01,11208.0
2017-01-01,18070.0
2018-01-01,5078.0
2019-01-01,8035.0
2020-01-01,12534.0
2021-01-01,9791.0
2022-01-01,17301.0
2023-01-01,12927.0
2024-01-01,9950.0
