Tarih,TP_YDYDYSEKTOR_YY18
2000-01-01,1964.0
2001-01-01,2361.0
2002-01-01,2419.0
2003-01-01,5163.0
2004-01-01,5147.0
2005-01-01,6189.0
2006-01-01,6119.0
2007-01-01,8414.0
2008-01-01,2170.0
2009-01-01,6412.0
2010-01-01,8821.0
2011-01-01,6255.0
2012-01-01,9776.0
2013-01-01,9995.0
2014-01-01,12949.0
2015-01-01,9098.0
2016-01-01,8666.0
2017-01-01,12184.0
2018-01-01,6029.0
2019-01-01,6571.0
2020-01-01,10078.0
2021-01-01,11443.0
2022-01-01,24118.0
2023-01-01,19161.0
2024-01-01,17031.0
