Tarih,TP_YDYDYSEKTOR_YY4
2000-01-01,262.0
2001-01-01,59.0
2002-01-01,213.0
2003-01-01,279.0
2004-01-01,1706.0
2005-01-01,1472.0
2006-01-01,1675.0
2007-01-01,2507.0
2008-01-01,1104.0
2009-01-01,2059.0
2010-01-01,3433.0
2011-01-01,2575.0
2012-01-01,5292.0
2013-01-01,3498.0
2014-01-01,3620.0
2015-01-01,2734.0
2016-01-01,2185.0
2017-01-01,4623.0
2018-01-01,3299.0
2019-01-01,3427.0
2020-01-01,4256.0
2021-01-01,3059.0
2022-01-01,8826.0
2023-01-01,10169.0
2024-01-01,8459.0
