Tarih,TP_YDYDYSEKTOR_YY30
2000-01-01,144.0
2001-01-01,151.0
2002-01-01,104.0
2003-01-01,136.0
2004-01-01,178.0
2005-01-01,926.0
2006-01-01,1181.0
2007-01-01,3213.0
2008-01-01,1807.0
2009-01-01,4166.0
2010-01-01,6379.0
2011-01-01,4638.0
2012-01-01,7573.0
2013-01-01,8489.0
2014-01-01,7497.0
2015-01-01,5716.0
2016-01-01,5505.0
2017-01-01,6584.0
2018-01-01,3741.0
2019-01-01,3618.0
2020-01-01,4801.0
2021-01-01,2396.0
2022-01-01,4904.0
2023-01-01,5303.0
2024-01-01,9052.0
