Tarih,TP_YDYDYSEKTOR_YY19
2000-01-01,103.0
2001-01-01,157.0
2002-01-01,592.0
2003-01-01,188.0
2004-01-01,26.0
2005-01-01,64.0
2006-01-01,51.0
2007-01-01,48.0
2008-01-01,18.0
2009-01-01,32.0
2010-01-01,756.0
2011-01-01,930.0
2012-01-01,1772.0
2013-01-01,2433.0
2014-01-01,2217.0
2015-01-01,1698.0
2016-01-01,1114.0
2017-01-01,1684.0
2018-01-01,1741.0
2019-01-01,3579.0
2020-01-01,11048.0
2021-01-01,2470.0
2022-01-01,23294.0
2023-01-01,25273.0
2024-01-01,17971.0
