Tarih,TP_YDYDYSEKTOR_YY16
2000-01-01,699.0
2001-01-01,410.0
2002-01-01,822.0
2003-01-01,1089.0
2004-01-01,988.0
2005-01-01,1357.0
2006-01-01,1853.0
2007-01-01,1381.0
2008-01-01,692.0
2009-01-01,2767.0
2010-01-01,608.0
2011-01-01,352.0
2012-01-01,530.0
2013-01-01,213.0
2014-01-01,207.0
2015-01-01,77.0
2016-01-01,84.0
2017-01-01,70.0
2018-01-01,
2019-01-01,171.0
2020-01-01,240.0
2021-01-01,111.0
2022-01-01,696.0
2023-01-01,403.0
2024-01-01,370.0
