Tarih,TP_YDYDYSEKTOR_YY31
2000-01-01,
2001-01-01,52.0
2002-01-01,8.0
2003-01-01,118.0
2004-01-01,113.0
2005-01-01,197.0
2006-01-01,1360.0
2007-01-01,2830.0
2008-01-01,712.0
2009-01-01,1221.0
2010-01-01,2245.0
2011-01-01,965.0
2012-01-01,3269.0
2013-01-01,2841.0
2014-01-01,3637.0
2015-01-01,4714.0
2016-01-01,3972.0
2017-01-01,5124.0
2018-01-01,3014.0
2019-01-01,4453.0
2020-01-01,3314.0
2021-01-01,2512.0
2022-01-01,5960.0
2023-01-01,12767.0
2024-01-01,13730.0
