Tarih,TP_YDYDYSEKTOR_YY13
2000-01-01,665.0
2001-01-01,689.0
2002-01-01,544.0
2003-01-01,975.0
2004-01-01,760.0
2005-01-01,1053.0
2006-01-01,1182.0
2007-01-01,1452.0
2008-01-01,535.0
2009-01-01,1374.0
2010-01-01,1664.0
2011-01-01,1268.0
2012-01-01,2404.0
2013-01-01,2118.0
2014-01-01,2619.0
2015-01-01,2601.0
2016-01-01,2394.0
2017-01-01,3457.0
2018-01-01,2303.0
2019-01-01,2890.0
2020-01-01,5624.0
2021-01-01,4293.0
2022-01-01,8451.0
2023-01-01,3333.0
2024-01-01,3089.0
