Tarih,TP_YDYDYSEKTOR_YY7
2000-01-01,286.0
2001-01-01,321.0
2002-01-01,246.0
2003-01-01,294.0
2004-01-01,311.0
2005-01-01,328.0
2006-01-01,220.0
2007-01-01,280.0
2008-01-01,150.0
2009-01-01,310.0
2010-01-01,509.0
2011-01-01,375.0
2012-01-01,559.0
2013-01-01,396.0
2014-01-01,552.0
2015-01-01,330.0
2016-01-01,311.0
2017-01-01,442.0
2018-01-01,238.0
2019-01-01,463.0
2020-01-01,771.0
2021-01-01,515.0
2022-01-01,1554.0
2023-01-01,570.0
2024-01-01,519.0
