Tarih,TP_YDYDYSEKTOR_YY10
2000-01-01,303.0
2001-01-01,160.0
2002-01-01,241.0
2003-01-01,585.0
2004-01-01,405.0
2005-01-01,619.0
2006-01-01,574.0
2007-01-01,824.0
2008-01-01,419.0
2009-01-01,734.0
2010-01-01,713.0
2011-01-01,351.0
2012-01-01,585.0
2013-01-01,356.0
2014-01-01,460.0
2015-01-01,360.0
2016-01-01,372.0
2017-01-01,789.0
2018-01-01,520.0
2019-01-01,1297.0
2020-01-01,4363.0
2021-01-01,737.0
2022-01-01,2351.0
2023-01-01,1418.0
2024-01-01,1125.0
