Tarih,TP_YDYDYSEKTOR_YY17
2000-01-01,1130.0
2001-01-01,712.0
2002-01-01,425.0
2003-01-01,1662.0
2004-01-01,950.0
2005-01-01,1261.0
2006-01-01,1452.0
2007-01-01,2436.0
2008-01-01,623.0
2009-01-01,2260.0
2010-01-01,6211.0
2011-01-01,4760.0
2012-01-01,6553.0
2013-01-01,6706.0
2014-01-01,9114.0
2015-01-01,6742.0
2016-01-01,5340.0
2017-01-01,6501.0
2018-01-01,2925.0
2019-01-01,3039.0
2020-01-01,4975.0
2021-01-01,3916.0
2022-01-01,10652.0
2023-01-01,6548.0
2024-01-01,5403.0
