Tarih,TP_YDYDYSEKTOR_YY33
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,91.0
2004-01-01,1235.0
2005-01-01,2254.0
2006-01-01,873.0
2007-01-01,1431.0
2008-01-01,417.0
2009-01-01,784.0
2010-01-01,1876.0
2011-01-01,1200.0
2012-01-01,1826.0
2013-01-01,1332.0
2014-01-01,1016.0
2015-01-01,1019.0
2016-01-01,877.0
2017-01-01,1094.0
2018-01-01,473.0
2019-01-01,518.0
2020-01-01,849.0
2021-01-01,622.0
2022-01-01,1015.0
2023-01-01,2612.0
2024-01-01,3011.0
