Tarih,TP_YDYDYSEKTOR_YY11
2000-01-01,360.0
2001-01-01,699.0
2002-01-01,349.0
2003-01-01,524.0
2004-01-01,485.0
2005-01-01,761.0
2006-01-01,1302.0
2007-01-01,1473.0
2008-01-01,690.0
2009-01-01,2147.0
2010-01-01,2579.0
2011-01-01,2669.0
2012-01-01,3584.0
2013-01-01,3545.0
2014-01-01,3948.0
2015-01-01,7022.0
2016-01-01,5586.0
2017-01-01,7203.0
2018-01-01,4660.0
2019-01-01,4094.0
2020-01-01,8348.0
2021-01-01,3619.0
2022-01-01,2446.0
2023-01-01,6492.0
2024-01-01,5847.0
