Tarih,TP_YDYDYSEKTOR_YY6
2000-01-01,2188.0
2001-01-01,2859.0
2002-01-01,1757.0
2003-01-01,2687.0
2004-01-01,2734.0
2005-01-01,4115.0
2006-01-01,5540.0
2007-01-01,8055.0
2008-01-01,3336.0
2009-01-01,7193.0
2010-01-01,11500.0
2011-01-01,7881.0
2012-01-01,14505.0
2013-01-01,11160.0
2014-01-01,12309.0
2015-01-01,10974.0
2016-01-01,9496.0
2017-01-01,11628.0
2018-01-01,5751.0
2019-01-01,7349.0
2020-01-01,20163.0
2021-01-01,7767.0
2022-01-01,10041.0
2023-01-01,10268.0
2024-01-01,10268.0
