Tarih,TP_YDYDYSEKTOR_YY14
2000-01-01,429.0
2001-01-01,474.0
2002-01-01,244.0
2003-01-01,605.0
2004-01-01,1255.0
2005-01-01,2357.0
2006-01-01,2131.0
2007-01-01,2953.0
2008-01-01,1305.0
2009-01-01,2800.0
2010-01-01,3400.0
2011-01-01,2210.0
2012-01-01,3439.0
2013-01-01,2489.0
2014-01-01,2793.0
2015-01-01,2029.0
2016-01-01,1818.0
2017-01-01,1600.0
2018-01-01,837.0
2019-01-01,179.0
2020-01-01,323.0
2021-01-01,793.0
2022-01-01,607.0
2023-01-01,3130.0
2024-01-01,4015.0
