Tarih,TP_YDYDYSEKTOR_YY26
2000-01-01,270.0
2001-01-01,199.0
2002-01-01,129.0
2003-01-01,124.0
2004-01-01,560.0
2005-01-01,1039.0
2006-01-01,966.0
2007-01-01,961.0
2008-01-01,298.0
2009-01-01,733.0
2010-01-01,636.0
2011-01-01,514.0
2012-01-01,621.0
2013-01-01,389.0
2014-01-01,555.0
2015-01-01,382.0
2016-01-01,317.0
2017-01-01,783.0
2018-01-01,293.0
2019-01-01,599.0
2020-01-01,1837.0
2021-01-01,3910.0
2022-01-01,3061.0
2023-01-01,3534.0
2024-01-01,3578.0
