Tarih,TP_YDYDYSEKTOR_YY23
2000-01-01,22.0
2001-01-01,338.0
2002-01-01,389.0
2003-01-01,442.0
2004-01-01,57.0
2005-01-01,397.0
2006-01-01,290.0
2007-01-01,804.0
2008-01-01,435.0
2009-01-01,927.0
2010-01-01,868.0
2011-01-01,949.0
2012-01-01,1429.0
2013-01-01,875.0
2014-01-01,981.0
2015-01-01,734.0
2016-01-01,613.0
2017-01-01,577.0
2018-01-01,288.0
2019-01-01,170.0
2020-01-01,135.0
2021-01-01,331.0
2022-01-01,351.0
2023-01-01,1219.0
2024-01-01,1183.0
