Tarih,TP_YDYDYSEKTOR_YY29
2000-01-01,1339.0
2001-01-01,2335.0
2002-01-01,1534.0
2003-01-01,2913.0
2004-01-01,2701.0
2005-01-01,10348.0
2006-01-01,15484.0
2007-01-01,35774.0
2008-01-01,16754.0
2009-01-01,32104.0
2010-01-01,38962.0
2011-01-01,25889.0
2012-01-01,31602.0
2013-01-01,21177.0
2014-01-01,26294.0
2015-01-01,21409.0
2016-01-01,21005.0
2017-01-01,24388.0
2018-01-01,28881.0
2019-01-01,41824.0
2020-01-01,52534.0
2021-01-01,16040.0
2022-01-01,15770.0
2023-01-01,17237.0
2024-01-01,30304.0
