Tarih,TP_YDYDYSEKTOR_YY5
2000-01-01,9777.0
2001-01-01,10245.0
2002-01-01,8725.0
2003-01-01,15868.0
2004-01-01,15276.0
2005-01-01,21683.0
2006-01-01,24393.0
2007-01-01,38672.0
2008-01-01,14238.0
2009-01-01,34873.0
2010-01-01,46953.0
2011-01-01,34311.0
2012-01-01,51953.0
2013-01-01,46525.0
2014-01-01,57813.0
2015-01-01,48836.0
2016-01-01,42781.0
2017-01-01,57550.0
2018-01-01,30738.0
2019-01-01,35018.0
2020-01-01,76494.0
2021-01-01,44516.0
2022-01-01,104201.0
2023-01-01,87866.0
2024-01-01,75522.0
