Tarih,TP_YDYDYSEKTOR_YY25
2000-01-01,394.0
2001-01-01,870.0
2002-01-01,134.0
2003-01-01,675.0
2004-01-01,291.0
2005-01-01,4048.0
2006-01-01,264.0
2007-01-01,463.0
2008-01-01,425.0
2009-01-01,1173.0
2010-01-01,1232.0
2011-01-01,1141.0
2012-01-01,2349.0
2013-01-01,2096.0
2014-01-01,3453.0
2015-01-01,2277.0
2016-01-01,1803.0
2017-01-01,4917.0
2018-01-01,2213.0
2019-01-01,900.0
2020-01-01,821.0
2021-01-01,2088.0
2022-01-01,6556.0
2023-01-01,6973.0
2024-01-01,8703.0
