Tarih,TP_YDYDYSEKTOR_YY12
2000-01-01,1278.0
2001-01-01,864.0
2002-01-01,804.0
2003-01-01,1373.0
2004-01-01,1516.0
2005-01-01,2546.0
2006-01-01,2909.0
2007-01-01,5086.0
2008-01-01,1724.0
2009-01-01,4649.0
2010-01-01,5158.0
2011-01-01,4161.0
2012-01-01,5980.0
2013-01-01,4801.0
2014-01-01,6065.0
2015-01-01,5550.0
2016-01-01,4786.0
2017-01-01,7193.0
2018-01-01,4688.0
2019-01-01,3862.0
2020-01-01,8665.0
2021-01-01,6743.0
2022-01-01,16766.0
2023-01-01,8163.0
2024-01-01,6805.0
