Tarih,TP_SEKBILYPN_77
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,995586.8
2010-01-01,1181749.2
2011-01-01,1781996.6
2012-01-01,2291536.2
2013-01-01,3445209.1
2014-01-01,4299979.2
2015-01-01,5875194.0
2016-01-01,7881751.7
2017-01-01,9212182.7
2018-01-01,11763298.2
2019-01-01,10748644.2
2020-01-01,9098520.3
2021-01-01,7532573.8
2022-01-01,7665804.6
2023-01-01,7463438.1
