Tarih,TP_SEKBILYPN_15
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,182611.7
2010-01-01,227193.1
2011-01-01,385004.7
2012-01-01,394351.1
2013-01-01,628441.6
2014-01-01,659035.3
2015-01-01,726142.7
2016-01-01,743182.3
2017-01-01,759518.0
2018-01-01,850948.2
2019-01-01,736991.5
2020-01-01,718389.4
2021-01-01,1251607.3
2022-01-01,1282222.5
2023-01-01,1722305.8
