Tarih,TP_KM_E111
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,1228621.0
2003-01-01,1143558.0
2003-02-01,1050072.0
2003-03-01,1117213.0
2003-04-01,1031001.0
2003-05-01,1033679.0
2003-06-01,1064023.0
2003-07-01,1110396.0
2003-08-01,1032670.0
2003-09-01,1086968.0
2003-10-01,1148342.0
2003-11-01,1123547.0
2003-12-01,950478.0
2004-01-01,880605.0
2004-02-01,984720.0
2004-03-01,1004135.0
2004-04-01,1186099.0
2004-05-01,1025528.0
2004-06-01,1019426.0
2004-07-01,962497.0
2004-08-01,1056694.0
2004-09-01,1267491.0
2004-10-01,1342927.0
2004-11-01,1197547.0
2004-12-01,908659.0
2005-01-01,741076.0
2005-02-01,832675.0
2005-03-01,696488.0
2005-04-01,717181.0
2005-05-01,609340.0
2005-06-01,573341.0
2005-07-01,477062.0
2005-08-01,583731.0
2005-09-01,777565.0
2005-10-01,752348.0
2005-11-01,1278418.0
2005-12-01,1046524.0
2006-01-01,1262084.0
2006-02-01,1328343.0
2006-03-01,1743064.0
2006-04-01,1602190.0
2006-05-01,6140363.0
2006-06-01,3434821.0
2006-07-01,1653936.0
2006-08-01,1675147.0
2006-09-01,1969297.0
2006-10-01,2166427.0
2006-11-01,2133082.0
2006-12-01,2241155.0
2007-01-01,1730880.0
2007-02-01,1708819.0
2007-03-01,2027112.0
2007-04-01,1610465.0
2007-05-01,655650.0
2007-06-01,696814.0
2007-07-01,491927.0
2007-08-01,476598.0
2007-09-01,432663.0
2007-10-01,275204.0
2007-11-01,339990.0
2007-12-01,441341.0
2008-01-01,632623.0
2008-02-01,677207.0
2008-03-01,994455.0
2008-04-01,1662317.0
2008-05-01,1538179.0
2008-06-01,1146654.0
2008-07-01,893939.0
2008-08-01,812294.0
2008-09-01,911057.0
2008-10-01,1394755.0
2008-11-01,1420150.0
2008-12-01,1415976.0
2009-01-01,1537609.0
2009-02-01,1662096.0
2009-03-01,1943896.0
2009-04-01,1923729.0
2009-05-01,1938223.0
2009-06-01,2071087.0
2009-07-01,2089747.0
2009-08-01,2037142.0
2009-09-01,2155632.0
2009-10-01,2210457.0
2009-11-01,2161798.0
2009-12-01,1454078.0
2010-01-01,1645312.0
2010-02-01,2776729.0
2010-03-01,2821875.0
2010-04-01,2342050.0
2010-05-01,2479596.0
2010-06-01,2429009.0
2010-07-01,2616472.0
2010-08-01,2644019.0
2010-09-01,2912234.0
2010-10-01,3200365.0
2010-11-01,3253925.0
2010-12-01,2621037.0
2011-01-01,2276312.0
2011-02-01,2749794.0
2011-03-01,3264632.0
2011-04-01,3205286.0
2011-05-01,3489923.0
2011-06-01,3613406.0
2011-07-01,4773074.0
2011-08-01,4066464.0
2011-09-01,4068340.0
2011-10-01,3789219.0
2011-11-01,4406296.0
2011-12-01,4065247.0
2012-01-01,4034540.0
2012-02-01,3827994.0
2012-03-01,3789826.0
2012-04-01,3074970.0
2012-05-01,3790800.0
2012-06-01,3332945.0
2012-07-01,2555790.0
2012-08-01,2523362.0
2012-09-01,1693688.0
