Tarih,TP_KM_E017
2000-01-01,2995.0
2000-02-01,4733.0
2000-03-01,3772.0
2000-04-01,826.0
2000-05-01,5277.0
2000-06-01,4277.0
2000-07-01,5454.0
2000-08-01,3832.0
2000-09-01,670.0
2000-10-01,2774.0
2000-11-01,2769.0
2000-12-01,299.0
2001-01-01,2448.0
2001-02-01,1544.0
2001-03-01,491.0
2001-04-01,1628.0
2001-05-01,2044.0
2001-06-01,408.0
2001-07-01,1410.0
2001-08-01,1556.0
2001-09-01,401.0
2001-10-01,1669.0
2001-11-01,1439.0
2001-12-01,1798.0
2002-01-01,1505.0
2002-02-01,1576.0
2002-03-01,421.0
2002-04-01,3949.0
2002-05-01,4042.0
2002-06-01,507.0
2002-07-01,5195.0
2002-08-01,638.0
2002-09-01,66.0
2002-10-01,66.0
2002-11-01,132.0
2002-12-01,91.0
2003-01-01,87.0
2003-02-01,8.0
2003-03-01,16.0
2003-04-01,64.0
2003-05-01,464.0
2003-06-01,35.0
2003-07-01,32.0
2003-08-01,33.0
2003-09-01,41.0
2003-10-01,36.0
2003-11-01,41.0
2003-12-01,31.0
2004-01-01,678.0
2004-02-01,663.0
2004-03-01,698.0
2004-04-01,686.0
2004-05-01,719.0
2004-06-01,49.0
2004-07-01,113.0
2004-08-01,100.0
2004-09-01,192.0
2004-10-01,188.0
2004-11-01,164.0
2004-12-01,151.0
2005-01-01,153.0
2005-02-01,168.0
2005-03-01,364.0
2005-04-01,225.0
2005-05-01,600.0
2005-06-01,525.0
2005-07-01,3954.0
2005-08-01,4460.0
2005-09-01,2449.0
2005-10-01,2748.0
2005-11-01,1995.0
2005-12-01,1343.0
2006-01-01,2304.0
2006-02-01,4137.0
2006-03-01,2974.0
2006-04-01,3533.0
2006-05-01,1978.0
2006-06-01,3242.0
2006-07-01,2623.0
2006-08-01,1681.0
2006-09-01,8960.0
2006-10-01,2380.0
2006-11-01,915.0
2006-12-01,899.0
2007-01-01,1275.0
2007-02-01,2058.0
2007-03-01,2185.0
2007-04-01,1639.0
2007-05-01,1323.0
2007-06-01,1682.0
2007-07-01,1563.0
2007-08-01,3005.0
2007-09-01,1830.0
2007-10-01,1542.0
2007-11-01,709.0
2007-12-01,921.0
2008-01-01,630.0
2008-02-01,1008.0
2008-03-01,1245.0
2008-04-01,1187.0
2008-05-01,1478.0
2008-06-01,1050.0
2008-07-01,1746.0
2008-08-01,1764.0
2008-09-01,1641.0
2008-10-01,2592.0
2008-11-01,426.0
2008-12-01,476.0
2009-01-01,423.0
2009-02-01,482.0
2009-03-01,726.0
2009-04-01,772.0
2009-05-01,852.0
2009-06-01,1194.0
2009-07-01,1146.0
2009-08-01,889.0
2009-09-01,1044.0
2009-10-01,1782.0
2009-11-01,1962.0
2009-12-01,1874.0
2010-01-01,1723.0
2010-02-01,1710.0
2010-03-01,807.0
2010-04-01,828.0
2010-05-01,1118.0
2010-06-01,1783.0
2010-07-01,2128.0
2010-08-01,1416.0
2010-09-01,1569.0
2010-10-01,2715.0
2010-11-01,1018.0
2010-12-01,1119.0
2011-01-01,939.0
2011-02-01,764.0
2011-03-01,707.0
2011-04-01,2719.0
2011-05-01,847.0
2011-06-01,1558.0
2011-07-01,736.0
2011-08-01,757.0
2011-09-01,866.0
2011-10-01,1167.0
2011-11-01,988.0
2011-12-01,826.0
2012-01-01,595.0
2012-02-01,649.0
2012-03-01,9272.0
2012-04-01,684.0
2012-05-01,634.0
2012-06-01,2487.0
2012-07-01,663.0
2012-08-01,1847.0
2012-09-01,978.0
2012-10-01,764.0
2012-11-01,677.0
2012-12-01,691.0
2013-01-01,1987.0
2013-02-01,1962.0
2013-03-01,1640.0
2013-04-01,1665.0
2013-05-01,1669.0
2013-06-01,1716.0
2013-07-01,2514.0
2013-08-01,1513.0
2013-09-01,2385.0
2013-10-01,804.0
2013-11-01,858.0
2013-12-01,937.0
2014-01-01,846.0
2014-02-01,904.0
2014-03-01,858.0
2014-04-01,2077.0
2014-05-01,1421.0
2014-06-01,2543.0
2014-07-01,2893.0
2014-08-01,1829.0
2014-09-01,1662.0
2014-10-01,2036.0
2014-11-01,2183.0
2014-12-01,1517.0
2015-01-01,1498.0
2015-02-01,1593.0
2015-03-01,1435.0
