Tarih,TP_KM_E065
2000-01-01,5660132.0
2000-02-01,6214077.0
2000-03-01,7607502.0
2000-04-01,7253568.0
2000-05-01,7388794.0
2000-06-01,8990772.0
2000-07-01,7608640.0
2000-08-01,8326327.0
2000-09-01,9558123.0
2000-10-01,9058613.0
2000-11-01,8550187.0
2000-12-01,9978496.0
2001-01-01,9696613.0
2001-02-01,10424325.0
2001-03-01,9393234.0
2001-04-01,7278496.0
2001-05-01,6286349.0
2001-06-01,9707166.0
2001-07-01,7367062.0
2001-08-01,7020142.0
2001-09-01,8382014.0
2001-10-01,9048202.0
2001-11-01,6314199.0
2001-12-01,7432978.0
2002-01-01,6357792.0
2002-02-01,5905462.0
2002-03-01,6858209.0
2002-04-01,5167742.0
2002-05-01,5068595.0
2002-06-01,5595682.0
2002-07-01,5261310.0
2002-08-01,5701659.0
2002-09-01,5393160.0
2002-10-01,4535788.0
2002-11-01,4182399.0
2002-12-01,7068333.0
2003-01-01,6874876.0
2003-02-01,5777722.0
2003-03-01,6577823.0
2003-04-01,6101427.0
2003-05-01,5770699.0
2003-06-01,6651018.0
2003-07-01,6213359.0
2003-08-01,6031192.0
2003-09-01,6828736.0
2003-10-01,6618456.0
2003-11-01,6900369.0
2003-12-01,8204049.0
2004-01-01,6246473.0
2004-02-01,6430570.0
2004-03-01,7309499.0
2004-04-01,7639282.0
2004-05-01,8367744.0
2004-06-01,8512591.0
2004-07-01,8356855.0
2004-08-01,8435662.0
2004-09-01,9264159.0
2004-10-01,9145209.0
2004-11-01,7569400.0
2004-12-01,9522157.0
2005-01-01,7852900.0
2005-02-01,9137321.0
2005-03-01,9438916.0
2005-04-01,8175477.0
2005-05-01,9419872.0
2005-06-01,11824735.0
2005-07-01,9798706.0
2005-08-01,11387466.0
2005-09-01,13939020.0
2005-10-01,11402393.0
2005-11-01,11813786.0
2005-12-01,12530147.0
2006-01-01,9942471.0
2006-02-01,10498601.0
2006-03-01,13511065.0
2006-04-01,11159327.0
2006-05-01,15786118.0
2006-06-01,15229333.0
2006-07-01,11726606.0
2006-08-01,11379542.0
2006-09-01,12986221.0
2006-10-01,10437639.0
2006-11-01,11754659.0
2006-12-01,16630439.0
2007-01-01,12126185.0
2007-02-01,11611402.0
2007-03-01,13741910.0
2007-04-01,10269593.0
2007-05-01,9341816.0
2007-06-01,11549789.0
2007-07-01,10591757.0
2007-08-01,10058825.0
2007-09-01,11303213.0
2007-10-01,10412770.0
2007-11-01,10900802.0
2007-12-01,14785223.0
2008-01-01,10836153.0
2008-02-01,14693267.0
2008-03-01,18406246.0
2008-04-01,13931667.0
2008-05-01,14762486.0
2008-06-01,17545399.0
2008-07-01,14643335.0
2008-08-01,15963599.0
2008-09-01,18599345.0
2008-10-01,16895294.0
2008-11-01,17987044.0
2008-12-01,18924254.0
2009-01-01,15187780.0
2009-02-01,15066577.0
2009-03-01,17466384.0
2009-04-01,16217245.0
2009-05-01,16403285.0
2009-06-01,21653992.0
2009-07-01,16899753.0
2009-08-01,17649429.0
2009-09-01,20612828.0
2009-10-01,19267019.0
2009-11-01,18566502.0
2009-12-01,20732677.0
2010-01-01,18597068.0
2010-02-01,22385260.0
2010-03-01,26470713.0
2010-04-01,23336245.0
2010-05-01,22778986.0
2010-06-01,27685435.0
2010-07-01,26004025.0
2010-08-01,25832862.0
2010-09-01,30115045.0
2010-10-01,29737898.0
2010-11-01,32375664.0
2010-12-01,36776565.0
2011-01-01,31465837.0
2011-02-01,36247301.0
2011-03-01,39078538.0
2011-04-01,35639306.0
2011-05-01,35011139.0
2011-06-01,33907979.0
2011-07-01,35058351.0
2011-08-01,37391264.0
2011-09-01,36781615.0
2011-10-01,37217491.0
2011-11-01,35889180.0
2011-12-01,39232011.0
2012-01-01,40700597.0
2012-02-01,39837187.0
2012-03-01,42955429.0
2012-04-01,46211139.0
2012-05-01,49581824.0
2012-06-01,50305524.0
2012-07-01,51053034.0
2012-08-01,52277307.0
2012-09-01,50447399.0
2012-10-01,50586913.0
2012-11-01,50943542.0
2012-12-01,50446788.0
2013-01-01,48100064.0
2013-02-01,49851150.0
2013-03-01,57153899.0
2013-04-01,53228281.0
2013-05-01,53586874.0
2013-06-01,57418193.0
2013-07-01,64470213.0
2013-08-01,64457837.0
2013-09-01,66636604.0
2013-10-01,65275826.0
2013-11-01,65683511.0
2013-12-01,70112430.0
2014-01-01,69661969.0
2014-02-01,69350495.0
2014-03-01,70967139.0
2014-04-01,72427931.0
2014-05-01,76491957.0
2014-06-01,77273223.0
2014-07-01,80017041.0
2014-08-01,81064692.0
2014-09-01,86845730.0
2014-10-01,86087543.0
2014-11-01,82867889.0
2014-12-01,83800015.0
2015-01-01,83897295.0
2015-02-01,88448108.0
2015-03-01,93708777.0
2015-04-01,95318972.0
2015-05-01,86859271.0
2015-06-01,93559486.0
2015-07-01,90109389.0
2015-08-01,91797521.0
2015-09-01,100814790.0
2015-10-01,97800647.0
2015-11-01,92520606.0
2015-12-01,98487337.0
2016-01-01,99486185.0
2016-02-01,107644033.0
2016-03-01,114162848.0
2016-04-01,111710932.0
2016-05-01,114235924.0
2016-06-01,112636850.0
2016-07-01,121313258.0
2016-08-01,118509893.0
2016-09-01,125892180.0
2016-10-01,128093313.0
2016-11-01,133822914.0
2016-12-01,133175171.0
2017-01-01,135186322.0
2017-02-01,142225329.0
2017-03-01,141208068.0
2017-04-01,154108554.0
2017-05-01,147200810.0
2017-06-01,161666977.0
2017-07-01,152214871.0
2017-08-01,147436728.0
2017-09-01,147158337.0
2017-10-01,146298592.0
2017-11-01,151778037.0
2017-12-01,154654176.0
2018-01-01,163373207.0
2018-02-01,167290180.0
2018-03-01,175217043.0
2018-04-01,180106872.0
2018-05-01,178640363.0
2018-06-01,192122100.0
2018-07-01,191914446.0
2018-08-01,200950368.0
2018-09-01,195588265.0
2018-10-01,185499466.0
2018-11-01,183145524.0
2018-12-01,182909720.0
2019-01-01,183296247.0
2019-02-01,184501897.0
2019-03-01,200978820.0
2019-04-01,195036687.0
2019-05-01,189506180.0
2019-06-01,183008227.0
2019-07-01,189595087.0
2019-08-01,187627074.0
2019-09-01,182919631.0
2019-10-01,186507013.0
2019-11-01,187752564.0
2019-12-01,189266702.0
2020-01-01,192707892.0
2020-02-01,194458302.0
2020-03-01,189457207.0
2020-04-01,198123562.0
2020-05-01,206145767.0
2020-06-01,198821932.0
2020-07-01,207042569.0
2020-08-01,215138937.0
2020-09-01,218968470.0
2020-10-01,217905824.0
2020-11-01,219053868.0
2020-12-01,238615339.0
2021-01-01,250062774.0
2021-02-01,257188745.0
2021-03-01,257170506.0
2021-04-01,253943591.0
2021-05-01,257484078.0
2021-06-01,248604689.0
2021-07-01,257597642.0
2021-08-01,268971142.0
2021-09-01,275520483.0
2021-10-01,279831945.0
2021-11-01,351942583.0
2021-12-01,360733010.0
2022-01-01,375914824.0
2022-02-01,369313161.0
2022-03-01,399272351.0
2022-04-01,441282834.0
2022-05-01,435904764.0
2022-06-01,464867062.0
2022-07-01,483437352.0
2022-08-01,517862379.0
2022-09-01,556506932.0
2022-10-01,577277377.0
2022-11-01,630578837.0
2022-12-01,713936463.0
2023-01-01,738049123.0
2023-02-01,771175103.0
2023-03-01,781004395.0
2023-04-01,822700152.0
2023-05-01,800420164.0
2023-06-01,1013900126.0
2023-07-01,1147419333.0
2023-08-01,1127029658.0
2023-09-01,1132034731.0
2023-10-01,1181602847.0
2023-11-01,1192591351.0
2023-12-01,1204635161.0
