Tarih,TP_KM_E034
2000-01-01,2254319.0
2000-02-01,1907240.0
2000-03-01,2037297.0
2000-04-01,2178471.0
2000-05-01,2198692.0
2000-06-01,2429214.0
2000-07-01,3107217.0
2000-08-01,2780729.0
2000-09-01,3005915.0
2000-10-01,3071501.0
2000-11-01,3176572.0
2000-12-01,3576312.0
2001-01-01,3364516.0
2001-02-01,3728986.0
2001-03-01,4033534.0
2001-04-01,3754196.0
2001-05-01,3345947.0
2001-06-01,3502065.0
2001-07-01,2838400.0
2001-08-01,3439247.0
2001-09-01,3793563.0
2001-10-01,4014295.0
2001-11-01,3776581.0
2001-12-01,5231983.0
2002-01-01,3957276.0
2002-02-01,4316089.0
2002-03-01,5186983.0
2002-04-01,5325926.0
2002-05-01,5750882.0
2002-06-01,5664303.0
2002-07-01,5609184.0
2002-08-01,4939117.0
2002-09-01,6148172.0
2002-10-01,6447217.0
2002-11-01,5900710.0
2002-12-01,6201326.0
2003-01-01,5155870.0
2003-02-01,5080858.0
2003-03-01,5879191.0
2003-04-01,5239865.0
2003-05-01,5202433.0
2003-06-01,5564660.0
2003-07-01,5715906.0
2003-08-01,6029726.0
2003-09-01,6431720.0
2003-10-01,6687400.0
2003-11-01,6619548.0
2003-12-01,7962993.0
2004-01-01,7240881.0
2004-02-01,7366390.0
2004-03-01,7629663.0
2004-04-01,8091545.0
2004-05-01,8133724.0
2004-06-01,8443964.0
2004-07-01,8741543.0
2004-08-01,9118159.0
2004-09-01,9232700.0
2004-10-01,9494926.0
2004-11-01,9492857.0
2004-12-01,10491594.0
2005-01-01,9913436.0
2005-02-01,9981275.0
2005-03-01,10715854.0
2005-04-01,11267473.0
2005-05-01,11428002.0
2005-06-01,12920799.0
2005-07-01,13894245.0
2005-08-01,14116435.0
2005-09-01,14919294.0
2005-10-01,15486928.0
2005-11-01,15615998.0
2005-12-01,19308597.0
2006-01-01,15748994.0
2006-02-01,16125634.0
2006-03-01,18446732.0
2006-04-01,18535622.0
2006-05-01,19270495.0
2006-06-01,19030855.0
2006-07-01,18566795.0
2006-08-01,18962974.0
2006-09-01,19354376.0
2006-10-01,18923224.0
2006-11-01,18728371.0
2006-12-01,19742725.0
2007-01-01,19601172.0
2007-02-01,19621000.0
2007-03-01,20381302.0
2007-04-01,20801754.0
2007-05-01,20550817.0
2007-06-01,21143948.0
2007-07-01,23099426.0
2007-08-01,23302199.0
2007-09-01,21259553.0
2007-10-01,21837964.0
2007-11-01,22008231.0
2007-12-01,25125050.0
2008-01-01,25116219.0
2008-02-01,24289250.0
2008-03-01,25686670.0
2008-04-01,25809654.0
2008-05-01,24924975.0
2008-06-01,25958794.0
2008-07-01,26850086.0
2008-08-01,27202753.0
2008-09-01,29418054.0
2008-10-01,30797781.0
2008-11-01,31448049.0
2008-12-01,34174556.0
2009-01-01,34039908.0
2009-02-01,33224361.0
2009-03-01,31809268.0
2009-04-01,30074225.0
2009-05-01,31605583.0
2009-06-01,32193788.0
2009-07-01,34204788.0
2009-08-01,33854374.0
2009-09-01,35964147.0
2009-10-01,39085267.0
2009-11-01,41940772.0
2009-12-01,45888643.0
2010-01-01,44501036.0
2010-02-01,45990387.0
2010-03-01,47576544.0
2010-04-01,44742883.0
2010-05-01,49126873.0
2010-06-01,52670591.0
2010-07-01,50671012.0
2010-08-01,47942534.0
2010-09-01,50021715.0
2010-10-01,53453271.0
2010-11-01,53801746.0
2010-12-01,63580089.0
2011-01-01,58411071.0
2011-02-01,60911532.0
2011-03-01,62625469.0
2011-04-01,62922587.0
2011-05-01,65847119.0
2011-06-01,64114470.0
2011-07-01,67401744.0
2011-08-01,67691377.0
2011-09-01,65004048.0
2011-10-01,62497883.0
2011-11-01,62385788.0
2011-12-01,67253540.0
2012-01-01,62624214.0
2012-02-01,60528352.0
