Tarih,TP_KM_E049
2000-01-01,18684244.0
2000-02-01,19763252.0
2000-03-01,20705742.0
2000-04-01,21513570.0
2000-05-01,22798831.0
2000-06-01,23000221.0
2000-07-01,23602803.0
2000-08-01,24519303.0
2000-09-01,25541807.0
2000-10-01,26007133.0
2000-11-01,25977031.0
2000-12-01,24639796.0
2001-01-01,24979582.0
2001-02-01,29465380.0
2001-03-01,33303258.0
2001-04-01,36092364.0
2001-05-01,37879177.0
2001-06-01,43793906.0
2001-07-01,47546776.0
2001-08-01,51437280.0
2001-09-01,58670855.0
2001-10-01,62265034.0
2001-11-01,58814352.0
2001-12-01,58713932.0
2002-01-01,52576904.0
2002-02-01,55197719.0
2002-03-01,53233571.0
2002-04-01,53552033.0
2002-05-01,57793756.0
2002-06-01,63443056.0
2002-07-01,69091031.0
2002-08-01,67471153.0
2002-09-01,69123375.0
2002-10-01,70358879.0
2002-11-01,66337302.0
2002-12-01,67787899.0
2003-01-01,67773859.0
2003-02-01,65305167.0
2003-03-01,64552583.0
2003-04-01,61425094.0
2003-05-01,58018821.0
2003-06-01,58273391.0
2003-07-01,58620333.0
2003-08-01,58375181.0
2003-09-01,59324759.0
2003-10-01,64148980.0
2003-11-01,64816452.0
2003-12-01,64850235.0
2004-01-01,59784061.0
2004-02-01,59273173.0
2004-03-01,58416089.0
2004-04-01,60850108.0
2004-05-01,63852983.0
2004-06-01,64558866.0
2004-07-01,64809682.0
2004-08-01,67598520.0
2004-09-01,70215162.0
2004-10-01,70773243.0
2004-11-01,71425550.0
2004-12-01,72009887.0
2005-01-01,67813656.0
2005-02-01,66053694.0
2005-03-01,68029419.0
2005-04-01,69560460.0
2005-05-01,67467111.0
2005-06-01,67948641.0
2005-07-01,68016638.0
2005-08-01,69933456.0
2005-09-01,72409716.0
2005-10-01,70183987.0
2005-11-01,69384077.0
2005-12-01,72418550.0
2006-01-01,72160677.0
2006-02-01,71381943.0
2006-03-01,71851282.0
2006-04-01,72492546.0
2006-05-01,82860069.0
2006-06-01,84492141.0
2006-07-01,82685495.0
2006-08-01,85717159.0
2006-09-01,88150702.0
2006-10-01,89836519.0
2006-11-01,92868871.0
2006-12-01,95407194.0
2007-01-01,97039279.0
2007-02-01,99180063.0
2007-03-01,99557656.0
2007-04-01,101375442.0
2007-05-01,102549613.0
2007-06-01,102019526.0
2007-07-01,102548457.0
2007-08-01,102340103.0
2007-09-01,99464663.0
2007-10-01,98746526.0
2007-11-01,98487054.0
2007-12-01,100039609.0
2008-01-01,98992685.0
2008-02-01,101746055.0
2008-03-01,110851245.0
2008-04-01,109990002.0
2008-05-01,108562947.0
2008-06-01,110102671.0
2008-07-01,107738380.0
2008-08-01,107529091.0
2008-09-01,108341774.0
2008-10-01,115008423.0
2008-11-01,116437416.0
2008-12-01,122441517.0
2009-01-01,121715235.0
2009-02-01,124657707.0
2009-03-01,128462715.0
2009-04-01,125212292.0
2009-05-01,128020609.0
2009-06-01,127175422.0
2009-07-01,126741662.0
2009-08-01,129583685.0
2009-09-01,132511980.0
2009-10-01,132557518.0
2009-11-01,133212948.0
2009-12-01,132383273.0
2010-01-01,132630782.0
2010-02-01,128227449.0
2010-03-01,126615969.0
2010-04-01,128998928.0
2010-05-01,124545017.0
2010-06-01,125288437.0
2010-07-01,129287681.0
2010-08-01,131713946.0
2010-09-01,133855953.0
2010-10-01,135073277.0
2010-11-01,133874573.0
2010-12-01,133265993.0
2011-01-01,134161665.0
2011-02-01,138742469.0
2011-03-01,142713230.0
2011-04-01,143520661.0
2011-05-01,143976509.0
2011-06-01,145699623.0
2011-07-01,147935332.0
2011-08-01,152526865.0
2011-09-01,158835332.0
2011-10-01,158406839.0
2011-11-01,162016298.0
2011-12-01,166702254.0
2012-01-01,163330644.0
2012-02-01,165398648.0
2012-03-01,166087613.0
2012-04-01,167325978.0
2012-05-01,171408945.0
2012-06-01,172179518.0
2012-07-01,170439942.0
2012-08-01,172365470.0
2012-09-01,174631735.0
2012-10-01,175481182.0
2012-11-01,174816118.0
