Tarih,TP_KM_E110
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,208386.0
2003-01-01,178074.0
2003-02-01,254010.0
2003-03-01,260692.0
2003-04-01,244087.0
2003-05-01,200540.0
2003-06-01,229119.0
2003-07-01,221878.0
2003-08-01,216425.0
2003-09-01,255311.0
2003-10-01,271842.0
2003-11-01,282342.0
2003-12-01,121345.0
2004-01-01,158344.0
2004-02-01,99422.0
2004-03-01,92507.0
2004-04-01,63552.0
2004-05-01,70590.0
2004-06-01,41821.0
2004-07-01,26727.0
2004-08-01,7601.0
2004-09-01,17093.0
2004-10-01,29957.0
2004-11-01,28555.0
2004-12-01,29219.0
2005-01-01,5423.0
2005-02-01,4794.0
2005-03-01,4354.0
2005-04-01,5564.0
2005-05-01,6536.0
2005-06-01,944.0
2005-07-01,5506.0
2005-08-01,7312.0
2005-09-01,7734.0
2005-10-01,33247.0
2005-11-01,31976.0
2005-12-01,40238.0
2006-01-01,39085.0
2006-02-01,36208.0
2006-03-01,91532.0
2006-04-01,99538.0
2006-05-01,94535.0
2006-06-01,113470.0
2006-07-01,168250.0
2006-08-01,158806.0
2006-09-01,128608.0
2006-10-01,187760.0
2006-11-01,183013.0
2006-12-01,180570.0
2007-01-01,258209.0
2007-02-01,213271.0
2007-03-01,149280.0
2007-04-01,215886.0
2007-05-01,219004.0
2007-06-01,159786.0
2007-07-01,162372.0
2007-08-01,237098.0
2007-09-01,197008.0
2007-10-01,220946.0
2007-11-01,186569.0
2007-12-01,159946.0
2008-01-01,70945.0
2008-02-01,183756.0
2008-03-01,171734.0
2008-04-01,119037.0
2008-05-01,115556.0
2008-06-01,135035.0
2008-07-01,131234.0
2008-08-01,144915.0
2008-09-01,118623.0
2008-10-01,159455.0
2008-11-01,155252.0
2008-12-01,191523.0
2009-01-01,129881.0
2009-02-01,154433.0
2009-03-01,120970.0
2009-04-01,155879.0
2009-05-01,130358.0
2009-06-01,109619.0
2009-07-01,85775.0
2009-08-01,149035.0
2009-09-01,116572.0
2009-10-01,94145.0
2009-11-01,80150.0
2009-12-01,126023.0
2010-01-01,147200.0
2010-02-01,103468.0
2010-03-01,59654.0
2010-04-01,72478.0
2010-05-01,57644.0
2010-06-01,57991.0
2010-07-01,74160.0
2010-08-01,62294.0
2010-09-01,82486.0
2010-10-01,84481.0
2010-11-01,61912.0
2010-12-01,185880.0
2011-01-01,57648.0
2011-02-01,59924.0
2011-03-01,47513.0
2011-04-01,39774.0
2011-05-01,209779.0
2011-06-01,124535.0
2011-07-01,74853.0
2011-08-01,44146.0
2011-09-01,50252.0
2011-10-01,44647.0
2011-11-01,43557.0
2011-12-01,42665.0
2012-01-01,44365.0
2012-02-01,105370.0
2012-03-01,106068.0
2012-04-01,101681.0
2012-05-01,46628.0
2012-06-01,50290.0
2012-07-01,197530.0
2012-08-01,181538.0
2012-09-01,121028.0
2012-10-01,94416.0
2012-11-01,160103.0
2012-12-01,57472.0
2013-01-01,49677.0
2013-02-01,35491.0
2013-03-01,34787.0
2013-04-01,50530.0
2013-05-01,60172.0
