Tarih,TP_KM_E058
2000-01-01,821788.0
2000-02-01,825641.0
2000-03-01,849407.0
2000-04-01,899467.0
2000-05-01,969355.0
2000-06-01,949785.0
2000-07-01,1049588.0
2000-08-01,960567.0
2000-09-01,906523.0
2000-10-01,898309.0
2000-11-01,889650.0
2000-12-01,771191.0
2001-01-01,783075.0
2001-02-01,1020651.0
2001-03-01,1107105.0
2001-04-01,1276259.0
2001-05-01,1178194.0
2001-06-01,1537532.0
2001-07-01,1579690.0
2001-08-01,1574615.0
2001-09-01,1901939.0
2001-10-01,2026354.0
2001-11-01,1854192.0
2001-12-01,1808497.0
2002-01-01,1690744.0
2002-02-01,1782218.0
2002-03-01,1730909.0
2002-04-01,1755199.0
2002-05-01,1892477.0
2002-06-01,2184327.0
2002-07-01,2372094.0
2002-08-01,2387132.0
2002-09-01,2543306.0
2002-10-01,2572853.0
2002-11-01,2341370.0
2002-12-01,2610885.0
2003-01-01,2604613.0
2003-02-01,2592080.0
2003-03-01,2636495.0
2003-04-01,2615891.0
2003-05-01,2463179.0
2003-06-01,2475307.0
2003-07-01,2459096.0
2003-08-01,2377406.0
2003-09-01,2535519.0
2003-10-01,2772948.0
2003-11-01,2805800.0
2003-12-01,2828585.0
2004-01-01,2605708.0
2004-02-01,2628100.0
2004-03-01,2747336.0
2004-04-01,2949020.0
2004-05-01,3157060.0
2004-06-01,3488851.0
2004-07-01,2945846.0
2004-08-01,3602496.0
2004-09-01,3733299.0
2004-10-01,3795537.0
2004-11-01,3809483.0
2004-12-01,3402734.0
2005-01-01,3153821.0
2005-02-01,3315025.0
2005-03-01,3276421.0
2005-04-01,3473833.0
2005-05-01,3475063.0
2005-06-01,3468784.0
2005-07-01,3531701.0
2005-08-01,3566916.0
2005-09-01,3643045.0
2005-10-01,4073320.0
2005-11-01,3929276.0
2005-12-01,4478264.0
2006-01-01,3927389.0
2006-02-01,4018545.0
2006-03-01,3852666.0
2006-04-01,3998365.0
2006-05-01,4806270.0
2006-06-01,4727329.0
2006-07-01,4475850.0
2006-08-01,4618706.0
