Tarih,TP_KM_E085
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,20065.0
2003-01-01,15365.0
2003-02-01,14028.0
2003-03-01,16741.0
2003-04-01,17015.0
2003-05-01,19020.0
2003-06-01,19920.0
2003-07-01,18224.0
2003-08-01,20051.0
2003-09-01,35145.0
2003-10-01,37415.0
2003-11-01,38534.0
2003-12-01,48021.0
2004-01-01,40659.0
2004-02-01,41221.0
2004-03-01,43255.0
2004-04-01,45356.0
2004-05-01,42314.0
2004-06-01,40256.0
2004-07-01,42665.0
2004-08-01,43665.0
2004-09-01,45316.0
2004-10-01,47026.0
2004-11-01,48736.0
2004-12-01,49214.0
2005-01-01,50365.0
2005-02-01,45250.0
2005-03-01,46785.0
2005-04-01,45369.0
2005-05-01,47256.0
2005-06-01,46265.0
2005-07-01,48365.0
2005-08-01,48258.0
2005-09-01,40478.0
2005-10-01,45256.0
2005-11-01,40365.0
2005-12-01,0.0
2006-01-01,0.0
2006-02-01,0.0
2006-03-01,0.0
2006-04-01,0.0
2006-05-01,0.0
2006-06-01,0.0
2006-07-01,0.0
2006-08-01,0.0
2006-09-01,4.0
2006-10-01,0.0
2006-11-01,0.0
2006-12-01,0.0
2007-01-01,0.0
2007-02-01,0.0
2007-03-01,0.0
2007-04-01,0.0
2007-05-01,0.0
2007-06-01,8925.0
2007-07-01,0.0
2007-08-01,0.0
2007-09-01,0.0
2007-10-01,0.0
2007-11-01,1855.0
2007-12-01,1.0
2008-01-01,989.0
2008-02-01,2149.0
2008-03-01,1469.0
2008-04-01,6237.0
2008-05-01,1645.0
2008-06-01,454.0
2008-07-01,1207.0
2008-08-01,347.0
2008-09-01,124954.0
2008-10-01,1178.0
2008-11-01,12920.0
2008-12-01,13997.0
2009-01-01,5705.0
2009-02-01,7477.0
2009-03-01,16091.0
2009-04-01,10670.0
2009-05-01,18759.0
2009-06-01,15188.0
2009-07-01,8757.0
2009-08-01,13415.0
2009-09-01,20831.0
2009-10-01,28617.0
2009-11-01,14355.0
2009-12-01,27249.0
2010-01-01,12789.0
2010-02-01,3049.0
2010-03-01,11465.0
2010-04-01,14955.0
2010-05-01,19705.0
2010-06-01,58768.0
2010-07-01,69237.0
2010-08-01,47859.0
2010-09-01,36140.0
2010-10-01,71076.0
2010-11-01,85589.0
2010-12-01,122975.0
2011-01-01,116005.0
2011-02-01,95760.0
2011-03-01,83098.0
2011-04-01,92611.0
2011-05-01,113037.0
2011-06-01,96370.0
2011-07-01,103760.0
2011-08-01,104458.0
2011-09-01,128579.0
2011-10-01,127844.0
2011-11-01,124337.0
2011-12-01,183019.0
2012-01-01,124718.0
2012-02-01,153019.0
2012-03-01,157199.0
2012-04-01,163831.0
2012-05-01,338149.0
2012-06-01,345494.0
2012-07-01,367947.0
2012-08-01,337885.0
2012-09-01,353958.0
2012-10-01,365996.0
2012-11-01,254535.0
2012-12-01,390321.0
2013-01-01,404491.0
2013-02-01,366132.0
2013-03-01,255000.0
2013-04-01,266847.0
2013-05-01,295189.0
2013-06-01,308194.0
2013-07-01,304784.0
