Tarih,TP_KM_E088
2000-01-01,561114.0
2000-02-01,561114.0
2000-03-01,536114.0
2000-04-01,536114.0
2000-05-01,536115.0
2000-06-01,536114.0
2000-07-01,536114.0
2000-08-01,536114.0
2000-09-01,536114.0
2000-10-01,536114.0
2000-11-01,676113.0
2000-12-01,802133.0
2001-01-01,917567.0
2001-02-01,1497983.0
2001-03-01,1497980.0
2001-04-01,1498004.0
2001-05-01,1501780.0
2001-06-01,1498829.0
2001-07-01,1570443.0
2001-08-01,1577720.0
2001-09-01,1542364.0
2001-10-01,1545442.0
2001-11-01,1427630.0
2001-12-01,1474315.0
2002-01-01,1521454.0
2002-02-01,1587938.0
2002-03-01,1509016.0
2002-04-01,1265941.0
2002-05-01,865323.0
2002-06-01,757352.0
2002-07-01,754697.0
2002-08-01,746512.0
2002-09-01,746995.0
2002-10-01,745741.0
2002-11-01,745692.0
2002-12-01,676076.0
2003-01-01,706342.0
2003-02-01,593185.0
2003-03-01,350055.0
2003-04-01,305947.0
2003-05-01,350303.0
2003-06-01,391696.0
2003-07-01,394097.0
2003-08-01,423300.0
2003-09-01,467344.0
2003-10-01,513329.0
2003-11-01,546675.0
2003-12-01,637152.0
2004-01-01,436896.0
2004-02-01,451227.0
2004-03-01,455816.0
2004-04-01,536273.0
2004-05-01,561913.0
2004-06-01,523792.0
2004-07-01,413247.0
2004-08-01,367167.0
2004-09-01,399837.0
2004-10-01,472220.0
2004-11-01,518621.0
2004-12-01,502550.0
2005-01-01,410023.0
2005-02-01,392990.0
2005-03-01,386406.0
2005-04-01,428681.0
2005-05-01,459399.0
2005-06-01,514246.0
2005-07-01,704630.0
2005-08-01,945915.0
2005-09-01,1093154.0
2005-10-01,1161898.0
2005-11-01,945344.0
2005-12-01,735118.0
2006-01-01,571300.0
2006-02-01,860443.0
2006-03-01,947029.0
2006-04-01,1025888.0
2006-05-01,1022403.0
2006-06-01,2720960.0
2006-07-01,2142108.0
2006-08-01,2357280.0
2006-09-01,1594284.0
2006-10-01,1670910.0
2006-11-01,2039647.0
2006-12-01,2036282.0
2007-01-01,1653299.0
2007-02-01,1566986.0
2007-03-01,1900931.0
2007-04-01,1919050.0
2007-05-01,1946797.0
2007-06-01,1884217.0
2007-07-01,1792550.0
2007-08-01,1712391.0
2007-09-01,1803264.0
2007-10-01,1850558.0
2007-11-01,1997937.0
