Tarih,TP_KM_E043
2000-01-01,2369377.0
2000-02-01,2417373.0
2000-03-01,2288554.0
2000-04-01,2402663.0
2000-05-01,2258777.0
2000-06-01,2327432.0
2000-07-01,2645274.0
2000-08-01,2576524.0
2000-09-01,2726870.0
2000-10-01,2782221.0
2000-11-01,2902822.0
2000-12-01,3007033.0
2001-01-01,3073208.0
2001-02-01,3058155.0
2001-03-01,3253201.0
2001-04-01,3264075.0
2001-05-01,3286797.0
2001-06-01,3342340.0
2001-07-01,2999629.0
2001-08-01,3407908.0
2001-09-01,3375350.0
2001-10-01,3536366.0
2001-11-01,3726253.0
2001-12-01,3833533.0
2002-01-01,3650556.0
2002-02-01,3999626.0
2002-03-01,4011001.0
2002-04-01,4079066.0
2002-05-01,3866636.0
2002-06-01,3962885.0
2002-07-01,3835192.0
2002-08-01,3968069.0
2002-09-01,3931799.0
2002-10-01,4337748.0
2002-11-01,4616990.0
2002-12-01,4339784.0
2003-01-01,4447916.0
2003-02-01,4477814.0
2003-03-01,4348114.0
2003-04-01,4474230.0
2003-05-01,4788201.0
2003-06-01,4818521.0
2003-07-01,4861980.0
2003-08-01,5081353.0
2003-09-01,5589739.0
2003-10-01,5722734.0
2003-11-01,6078401.0
2003-12-01,6488896.0
2004-01-01,6144660.0
2004-02-01,6400705.0
2004-03-01,6342567.0
2004-04-01,6308385.0
2004-05-01,5900776.0
2004-06-01,5696707.0
2004-07-01,5616688.0
2004-08-01,5901314.0
2004-09-01,6168111.0
2004-10-01,6498365.0
2004-11-01,6367607.0
2004-12-01,6171403.0
2005-01-01,6268294.0
2005-02-01,6445738.0
2005-03-01,6876435.0
2005-04-01,7142697.0
2005-05-01,7367332.0
2005-06-01,7513392.0
2005-07-01,7612750.0
2005-08-01,7748166.0
2005-09-01,8480935.0
2005-10-01,8631403.0
2005-11-01,9077526.0
2005-12-01,8218768.0
2006-01-01,8490508.0
2006-02-01,8388235.0
2006-03-01,8544283.0
