Tarih,TP_KM_E052
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,11012068.0
2003-01-01,10967607.0
2003-02-01,10271972.0
2003-03-01,9738679.0
2003-04-01,9650422.0
2003-05-01,9047692.0
2003-06-01,9054694.0
2003-07-01,9271785.0
2003-08-01,9432521.0
2003-09-01,9745130.0
2003-10-01,10841165.0
2003-11-01,11131315.0
2003-12-01,11688672.0
2004-01-01,10446615.0
2004-02-01,10546560.0
2004-03-01,10143160.0
2004-04-01,10680834.0
2004-05-01,11580275.0
2004-06-01,12288360.0
2004-07-01,12543432.0
2004-08-01,12879870.0
2004-09-01,13504569.0
2004-10-01,13824547.0
2004-11-01,13803935.0
2004-12-01,14222657.0
2005-01-01,13183156.0
2005-02-01,12339682.0
2005-03-01,12486012.0
2005-04-01,13423158.0
2005-05-01,13018291.0
2005-06-01,13715440.0
2005-07-01,13950211.0
2005-08-01,14331949.0
2005-09-01,15462697.0
2005-10-01,14543414.0
2005-11-01,14058396.0
2005-12-01,16196702.0
2006-01-01,16673174.0
2006-02-01,16848506.0
2006-03-01,16169978.0
2006-04-01,16713476.0
2006-05-01,20712695.0
2006-06-01,20326120.0
2006-07-01,19552981.0
2006-08-01,21401341.0
2006-09-01,21279393.0
2006-10-01,22339920.0
2006-11-01,23479163.0
2006-12-01,24883493.0
2007-01-01,24231333.0
2007-02-01,24812961.0
2007-03-01,24641789.0
2007-04-01,25207142.0
2007-05-01,27121172.0
2007-06-01,25795974.0
2007-07-01,25934685.0
2007-08-01,26157765.0
2007-09-01,25043317.0
2007-10-01,25410349.0
2007-11-01,25334343.0
2007-12-01,26349398.0
2008-01-01,25413600.0
2008-02-01,25946747.0
2008-03-01,28426827.0
2008-04-01,29333256.0
2008-05-01,29323964.0
2008-06-01,29199166.0
2008-07-01,29271070.0
2008-08-01,29384390.0
2008-09-01,30004537.0
2008-10-01,35546830.0
2008-11-01,36309794.0
2008-12-01,38388213.0
2009-01-01,37141591.0
2009-02-01,38221739.0
2009-03-01,39308659.0
2009-04-01,38535000.0
2009-05-01,39219156.0
2009-06-01,38262581.0
2009-07-01,37991067.0
2009-08-01,38349187.0
2009-09-01,39495541.0
2009-10-01,39746117.0
2009-11-01,40176405.0
2009-12-01,41585969.0
2010-01-01,42597283.0
2010-02-01,39367483.0
2010-03-01,38750206.0
2010-04-01,40029219.0
2010-05-01,38951244.0
2010-06-01,39054943.0
2010-07-01,41660581.0
2010-08-01,42107088.0
2010-09-01,43004032.0
2010-10-01,42631188.0
2010-11-01,42547079.0
2010-12-01,44261985.0
2011-01-01,44351088.0
2011-02-01,49189724.0
2011-03-01,53455184.0
2011-04-01,52045096.0
2011-05-01,51914030.0
2011-06-01,52878880.0
2011-07-01,51892856.0
2011-08-01,55215296.0
2011-09-01,58699303.0
2011-10-01,59285357.0
2011-11-01,60542285.0
2011-12-01,63373339.0
2012-01-01,62878507.0
2012-02-01,63110048.0
2012-03-01,63027401.0
2012-04-01,64321412.0
2012-05-01,67388440.0
2012-06-01,66619332.0
2012-07-01,65193978.0
