Tarih,TP_KM_E015
2000-01-01,348331.0
2000-02-01,231843.0
2000-03-01,298553.0
2000-04-01,393318.0
2000-05-01,503624.0
2000-06-01,290933.0
2000-07-01,256392.0
2000-08-01,254169.0
2000-09-01,293404.0
2000-10-01,311596.0
2000-11-01,454638.0
2000-12-01,623726.0
2001-01-01,789419.0
2001-02-01,474394.0
2001-03-01,155805.0
2001-04-01,165612.0
2001-05-01,176235.0
2001-06-01,178239.0
2001-07-01,231771.0
2001-08-01,296611.0
2001-09-01,250503.0
2001-10-01,256268.0
2001-11-01,276449.0
2001-12-01,279459.0
2002-01-01,637887.0
2002-02-01,220030.0
2002-03-01,529751.0
2002-04-01,411741.0
2002-05-01,391923.0
2002-06-01,255698.0
2002-07-01,236162.0
2002-08-01,404777.0
2002-09-01,500436.0
2002-10-01,649293.0
2002-11-01,772648.0
2002-12-01,288390.0
2003-01-01,354889.0
2003-02-01,462831.0
2003-03-01,386080.0
2003-04-01,713113.0
2003-05-01,452594.0
2003-06-01,365435.0
2003-07-01,407923.0
2003-08-01,511637.0
2003-09-01,682161.0
2003-10-01,819449.0
2003-11-01,826011.0
2003-12-01,1146727.0
2004-01-01,406182.0
2004-02-01,681650.0
2004-03-01,837124.0
2004-04-01,532728.0
2004-05-01,613925.0
2004-06-01,726313.0
2004-07-01,541551.0
2004-08-01,665629.0
2004-09-01,762027.0
2004-10-01,917960.0
2004-11-01,888902.0
2004-12-01,1071584.0
2005-01-01,1149249.0
2005-02-01,1092011.0
2005-03-01,1248145.0
2005-04-01,1289070.0
2005-05-01,913000.0
2005-06-01,748461.0
2005-07-01,993266.0
2005-08-01,617193.0
2005-09-01,398980.0
2005-10-01,793397.0
2005-11-01,801500.0
2005-12-01,530967.0
2006-01-01,1197002.0
2006-02-01,830949.0
2006-03-01,1287206.0
2006-04-01,1228433.0
2006-05-01,1842301.0
2006-06-01,1319397.0
2006-07-01,901973.0
2006-08-01,804612.0
2006-09-01,667422.0
2006-10-01,616300.0
2006-11-01,725677.0
2006-12-01,849971.0
2007-01-01,1250504.0
2007-02-01,1128706.0
2007-03-01,959949.0
2007-04-01,1164244.0
2007-05-01,3028461.0
2007-06-01,2930109.0
2007-07-01,3297318.0
2007-08-01,2719696.0
2007-09-01,3261684.0
2007-10-01,3328522.0
2007-11-01,3436349.0
2007-12-01,2648105.0
2008-01-01,2595481.0
2008-02-01,2698737.0
2008-03-01,2951359.0
2008-04-01,2973296.0
2008-05-01,3608290.0
2008-06-01,3560083.0
2008-07-01,3289534.0
2008-08-01,2208541.0
2008-09-01,1723282.0
2008-10-01,1622184.0
2008-11-01,1371041.0
2008-12-01,729100.0
2009-01-01,725437.0
2009-02-01,674227.0
2009-03-01,690996.0
2009-04-01,746517.0
2009-05-01,624058.0
2009-06-01,648381.0
2009-07-01,717205.0
2009-08-01,491872.0
2009-09-01,699951.0
2009-10-01,757978.0
2009-11-01,493132.0
2009-12-01,572668.0
2010-01-01,953776.0
2010-02-01,510931.0
2010-03-01,625742.0
2010-04-01,608029.0
2010-05-01,1453062.0
2010-06-01,1796562.0
2010-07-01,1093991.0
2010-08-01,1122154.0
2010-09-01,872333.0
2010-10-01,875112.0
2010-11-01,869147.0
2010-12-01,832699.0
2011-01-01,702427.0
2011-02-01,488759.0
2011-03-01,390735.0
2011-04-01,329732.0
2011-05-01,475998.0
2011-06-01,570229.0
2011-07-01,570179.0
2011-08-01,483184.0
2011-09-01,515119.0
2011-10-01,860984.0
2011-11-01,1112737.0
2011-12-01,445019.0
