Tarih,TP_KM_E061
2000-01-01,431414.0
2000-02-01,444891.0
2000-03-01,458052.0
2000-04-01,457726.0
2000-05-01,471324.0
2000-06-01,479767.0
2000-07-01,471479.0
2000-08-01,462816.0
2000-09-01,472889.0
2000-10-01,478381.0
2000-11-01,470877.0
2000-12-01,473647.0
2001-01-01,487273.0
2001-02-01,594374.0
2001-03-01,643592.0
2001-04-01,734833.0
2001-05-01,742970.0
2001-06-01,853203.0
2001-07-01,929178.0
2001-08-01,959623.0
2001-09-01,1182855.0
2001-10-01,1285142.0
2001-11-01,1159450.0
2001-12-01,1088472.0
2002-01-01,1022212.0
2002-02-01,1101565.0
2002-03-01,1028648.0
2002-04-01,1060155.0
2002-05-01,1169490.0
2002-06-01,1364958.0
2002-07-01,1504849.0
2002-08-01,1487909.0
2002-09-01,1544828.0
2002-10-01,1543372.0
2002-11-01,1447548.0
2002-12-01,1613257.0
2003-01-01,1631108.0
2003-02-01,1623545.0
2003-03-01,1655321.0
2003-04-01,1592615.0
2003-05-01,1537766.0
2003-06-01,1510991.0
2003-07-01,1536522.0
2003-08-01,1466888.0
2003-09-01,1546046.0
2003-10-01,1675000.0
2003-11-01,1721087.0
2003-12-01,1741818.0
2004-01-01,1478165.0
2004-02-01,1494482.0
2004-03-01,1480866.0
2004-04-01,1563301.0
2004-05-01,1652672.0
2004-06-01,1669867.0
2004-07-01,1655012.0
2004-08-01,1717612.0
2004-09-01,1783951.0
2004-10-01,1821370.0
2004-11-01,1846407.0
2004-12-01,1851152.0
2005-01-01,1790535.0
2005-02-01,1775261.0
2005-03-01,1828411.0
2005-04-01,1851938.0
2005-05-01,1813482.0
2005-06-01,1809092.0
2005-07-01,1854278.0
2005-08-01,1946113.0
2005-09-01,1959759.0
2005-10-01,1942952.0
2005-11-01,1903688.0
2005-12-01,1914228.0
2006-01-01,1903392.0
2006-02-01,1892586.0
2006-03-01,1959365.0
2006-04-01,1986022.0
2006-05-01,2316314.0
2006-06-01,2409513.0
2006-07-01,2325563.0
2006-08-01,2364820.0
2006-09-01,2478326.0
2006-10-01,2439426.0
2006-11-01,2546576.0
2006-12-01,2541099.0
2007-01-01,2565563.0
2007-02-01,2562785.0
2007-03-01,2580640.0
2007-04-01,2605403.0
2007-05-01,2575774.0
2007-06-01,2585580.0
2007-07-01,2605246.0
2007-08-01,2605777.0
2007-09-01,2522624.0
2007-10-01,2505661.0
2007-11-01,2506106.0
2007-12-01,2524075.0
2008-01-01,2555754.0
2008-02-01,2639083.0
2008-03-01,2949492.0
2008-04-01,2803042.0
2008-05-01,2707253.0
2008-06-01,2797038.0
2008-07-01,2850723.0
2008-08-01,2960798.0
2008-09-01,3129424.0
2008-10-01,3259783.0
2008-11-01,3293377.0
2008-12-01,3483916.0
2009-01-01,3592064.0
2009-02-01,3702407.0
2009-03-01,3776341.0
2009-04-01,3719894.0
2009-05-01,3818949.0
2009-06-01,3796762.0
2009-07-01,3785740.0
2009-08-01,4026139.0
2009-09-01,4194568.0
2009-10-01,4269519.0
2009-11-01,4540594.0
2009-12-01,4377490.0
2010-01-01,4214464.0
2010-02-01,4343940.0
2010-03-01,4368035.0
2010-04-01,4272691.0
2010-05-01,4239715.0
2010-06-01,4322043.0
2010-07-01,4484510.0
2010-08-01,4664823.0
2010-09-01,4838938.0
2010-10-01,4894310.0
2010-11-01,4852089.0
2010-12-01,5004317.0
2011-01-01,5277453.0
2011-02-01,5283041.0
2011-03-01,5123536.0
2011-04-01,5235032.0
2011-05-01,5320442.0
2011-06-01,5593446.0
2011-07-01,6189600.0
2011-08-01,6908137.0
2011-09-01,7392957.0
2011-10-01,7418746.0
2011-11-01,8034202.0
2011-12-01,8049989.0
2012-01-01,7776212.0
2012-02-01,7917134.0
2012-03-01,8105909.0
2012-04-01,8114799.0
2012-05-01,8618856.0
2012-06-01,8762528.0
2012-07-01,9169952.0
2012-08-01,10354453.0
2012-09-01,11008679.0
2012-10-01,11411715.0
2012-11-01,11871426.0
2012-12-01,12140617.0
2013-01-01,12275855.0
2013-02-01,11917862.0
2013-03-01,11921524.0
2013-04-01,12043864.0
2013-05-01,12586276.0
2013-06-01,12925013.0
2013-07-01,13460464.0
2013-08-01,14622578.0
2013-09-01,15091946.0
2013-10-01,15182046.0
2013-11-01,15574828.0
2013-12-01,17085236.0
2014-01-01,18068261.0
2014-02-01,18115276.0
2014-03-01,17841646.0
2014-04-01,17937176.0
2014-05-01,17772553.0
2014-06-01,18395672.0
2014-07-01,18757750.0
2014-08-01,19392865.0
2014-09-01,20151920.0
2014-10-01,19746789.0
2014-11-01,19777853.0
2014-12-01,20250589.0
2015-01-01,19756327.0
